"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"
"0"	"0"	"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT"	"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT"	"16/341"	"293/17939"	0.00016378011199292	0.0122593046706008	0.0103231222771118	"C3/CCBE1/PLK2/CXCL12/DCN/ADAMTS1/ADM/GPNMB/EMILIN2/ATP2B4/CLIC3/WARS2/SPRY2/HMGA2/PPARG/SFRP1"	16	"Regulation of vasculature development"
"0"	"0"	"GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION"	"GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION"	"8/341"	"82/17939"	0.000164762762421398	0.0122593046706008	0.0103231222771118	"FBLN1/SOX9/OSR2/ACE/GLI3/SHOX2/HMGA2/CDKN2C"	8	"Regulation of stem cell proliferation"
"0"	"0"	"GOBP_HEMOSTASIS"	"GOBP_HEMOSTASIS"	"14/341"	"235/17939"	0.00017063440881936	0.0125148150696942	0.0105382784514453	"TFPI/SVEP1/SERPING1/PROCR/FBLN1/PDGFRA/CAV1/PLAU/EMILIN2/APOE/PLSCR1/PROS1/F10/DGKA"	14	"Hemostasis"
"0"	"0"	"GOBP_MESONEPHROS_DEVELOPMENT"	"GOBP_MESONEPHROS_DEVELOPMENT"	"9/341"	"105/17939"	0.000176614423496145	0.0127709640877353	0.0107539723839684	"CRLF1/LGR4/SOX9/OSR2/SMAD6/OSR1/RARA/GLI3/SFRP1"	9	"Mesonephros development"
"0"	"0"	"GOBP_WOUND_HEALING"	"GOBP_WOUND_HEALING"	"20/341"	"423/17939"	0.000184489759317997	0.0130440097462907	0.0109838943735296	"TFPI/SVEP1/SERPING1/PROCR/FBLN1/PDGFRA/PLPP3/CD44/CAV1/S100A10/PLAU/EMILIN2/APOE/ARHGAP24/TMEM97/PLSCR1/PROS1/F10/DGKA/PPARG"	20	"Wound healing"
"0"	"0"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"17/341"	"327/17939"	0.000185471895496537	0.0130440097462907	0.0109838943735296	"COL14A1/TGFBR3/ADAMTSL1/CAPG/FBLN1/PDGFRA/CAV1/LUM/ADAMTS1/CTSK/NID2/SOX9/KAZALD1/ADAMTS5/VIT/PPARG/ST7"	17	"External encapsulating structure"
"0"	"0"	"GOBP_RENAL_SYSTEM_DEVELOPMENT"	"GOBP_RENAL_SYSTEM_DEVELOPMENT"	"17/341"	"328/17939"	0.000192292203785425	0.0131204365988082	0.0110482506942992	"PDGFD/C1GALT1/PDGFRA/CRLF1/LGR4/ADAMTS1/SOX9/TRAF3IP2/OSR2/SMAD6/ACE/OSR1/EMX2/EPHA4/RARA/GLI3/SFRP1"	17	"Renal system development"
"0"	"0"	"GOBP_PROGESTERONE_METABOLIC_PROCESS"	"GOBP_PROGESTERONE_METABOLIC_PROCESS"	"4/341"	"16/17939"	0.00019484969229978	0.0131204365988082	0.0110482506942992	"AKR1C3/AKR1C1/AKR1C2/ADM"	4	"Progesterone metabolic process"
"0"	"0"	"GOMF_OXYSTEROL_BINDING"	"GOMF_OXYSTEROL_BINDING"	"4/341"	"16/17939"	0.00019484969229978	0.0131204365988082	0.0110482506942992	"GAS1/EPHX1/CAV1/TMEM97"	4	"Oxysterol binding"
"0"	"0"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"6/341"	"45/17939"	0.000196780993009005	0.0131204365988082	0.0110482506942992	"FGF7/SOX9/MSX1/OSR1/SHOX2/WNT2"	6	"Mesenchymal cell proliferation"
"0"	"0"	"GOBP_ERK1_AND_ERK2_CASCADE"	"GOBP_ERK1_AND_ERK2_CASCADE"	"16/341"	"299/17939"	0.000206215875074127	0.0134917108228978	0.0113608874478997	"AKAP12/PDGFD/TGFBR3/ZFP36L2/PYCARD/FBLN1/PDGFRA/CD44/ACKR3/SOX9/GPNMB/APOE/EPHA4/SPRY2/MAP3K12/ROR1"	16	"Erk1 and erk2 cascade"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS"	"19/341"	"394/17939"	0.000207605211337929	0.0134917108228978	0.0113608874478997	"CAMK2N1/PYCARD/FBLN1/PLPP3/CAV1/LGALS3/BDKRB2/SOCS3/FXYD1/PKIG/ATP2B4/DEPTOR/PDCD4/APOE/ERRFI1/SPRY2/PPARG/CDKN1C/SFRP1"	19	"Negativregulationofproteinmodificatnprcss."
"0"	"0"	"GOBP_PROTEIN_PROCESSING"	"GOBP_PROTEIN_PROCESSING"	"14/341"	"240/17939"	0.000212238486772368	0.0136204048886167	0.011469256120712	"CPZ/CLEC3B/MASP1/CCBE1/GAS1/CTSL/S100A10/C1RL/PLAU/CPM/ACE/PRSS12/GLI3/CPE"	14	"Protein processing"
"0"	"0"	"GOBP_COMPLEMENT_ACTIVATION"	"GOBP_COMPLEMENT_ACTIVATION"	"7/341"	"65/17939"	0.000227947362252813	0.0143698791370685	0.0121003615967728	"C3/CFH/MASP1/SVEP1/SERPING1/CLU/C1RL"	7	"Complement activation"
"0"	"0"	"GOBP_ODONTOGENESIS"	"GOBP_ODONTOGENESIS"	"10/341"	"133/17939"	0.000230580782490589	0.0143698791370685	0.0121003615967728	"FAM20C/PDGFRA/WLS/ADM/CSF1/OSR2/MSX1/OSR1/GLI3/ALPL"	10	"Odontogenesis"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT"	"GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT"	"5/341"	"30/17939"	0.000232313979037141	0.0143698791370685	0.0121003615967728	"CTSK/SOX9/EFEMP1/RARA/GLI3"	5	"Negativeregulationofcartilagedevelopment."
"0"	"0"	"GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE"	"GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE"	"19/341"	"399/17939"	0.000243488737680925	0.0148817997530222	0.012531431649819	"ACKR4/TGFBR3/IL1R1/FCGRT/NT5E/ADAM9/CXCL12/PDGFRA/CRLF1/PLAU/ACKR3/CTSK/IL11RA/ACE/TCN2/CLEC2B/LDLR/F10/TNFRSF14"	19	"External side of plasma membrane"
"0"	"0"	"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT"	"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT"	"7/341"	"66/17939"	0.000250893568066094	0.0150005238110554	0.0126314049355185	"SOX9/OSR2/CRIP1/OSR1/RARA/ID4/SFRP1"	7	"Urogenital system development"
"0"	"0"	"KEGG_GLUTATHIONE_METABOLISM"	"KEGG_GLUTATHIONE_METABOLISM"	"6/341"	"47/17939"	0.000251274843737975	0.0150005238110554	0.0126314049355185	"GPX3/GSTM1/GSTM2/GSTM3/GSTM5/GSTM4"	6	"Glutathione metabolism"
"0"	"0"	"GOBP_STEM_CELL_PROLIFERATION"	"GOBP_STEM_CELL_PROLIFERATION"	"9/341"	"111/17939"	0.000268888368399942	0.0158675044064977	0.0133614583063347	"FBLN1/SOX9/OSR2/ACE/GLI3/SHOX2/HMGA2/NES/CDKN2C"	9	"Stem cell proliferation"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION"	"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION"	"6/341"	"48/17939"	0.000282632134757909	0.0164890156800807	0.0138848107350566	"S1PR3/CAV1/SOX9/MSX1/OSR1/SPRY2"	6	"Negativregulationofepithelialcelldffrnttn."
"0"	"0"	"GOBP_PLASMA_MEMBRANE_ORGANIZATION"	"GOBP_PLASMA_MEMBRANE_ORGANIZATION"	"11/341"	"164/17939"	0.000308322901217207	0.0177857278072937	0.014976725668824	"COLEC12/DMKN/SNX9/CLU/CAV1/S100A10/ANK2/EPB41L3/BIN1/A4GALT/PLSCR1"	11	"Plasma membrane organization"
"0"	"0"	"GOMF_WNT_PROTEIN_BINDING"	"GOMF_WNT_PROTEIN_BINDING"	"5/341"	"32/17939"	0.000318222615493283	0.018106563587149	0.015246890011363	"WLS/SFRP4/FZD4/ROR1/SFRP1"	5	"Wnt protein binding"
"0"	"0"	"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"18/341"	"375/17939"	0.000320938310563022	0.018106563587149	0.015246890011363	"SVIL/PYCARD/CDC42EP5/LPAR1/CAPG/CXCL12/CLIP3/SNX9/CLU/S100A10/BIN1/APOE/ASAP3/ARHGAP6/LDLR/FHOD1/SSH3/SFRP1"	18	"Regulationofsupramolecularfiberorganizatn."
"0"	"0"	"WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES"	"WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES"	"18/341"	"378/17939"	0.000353063841268119	0.0197024974029404	0.0165907688339607	"ACKR4/SCARA3/CLIP3/SNX9/PCYOX1/DNM1/APOC1/ANK2/PLA2R1/BIN1/APOE/EHBP1/AUH/PRSS12/SLC27A1/LDLR/SLC27A3/PEX5"	18	"Fatty acid & lipoprotein transport hepato"
"0"	"0"	"KEGG_DRUG_METABOLISM_CYTOCHROME_P450"	"KEGG_DRUG_METABOLISM_CYTOCHROME_P450"	"7/341"	"70/17939"	0.000361974782947012	0.0199825648994619	0.0168266036622907	"ALDH1A3/ADH1B/GSTM1/GSTM2/GSTM3/GSTM5/GSTM4"	7	"Drug metabolism cytochrome p450"
"0"	"0"	"GOBP_CARDIAC_CHAMBER_DEVELOPMENT"	"GOBP_CARDIAC_CHAMBER_DEVELOPMENT"	"11/341"	"168/17939"	0.000378986659127279	0.0206991224251005	0.0174299911426174	"TGFBR3/SAV1/ADAMTS1/ANK2/TMEM65/SMAD6/CRELD1/SHOX2/WNT2/CPE/FGFRL1"	11	"Cardiac chamber development"
"0"	"0"	"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN"	"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN"	"17/341"	"349/17939"	0.000395728514677949	0.021213820902215	0.0178634003332575	"AKAP12/SPON2/PYCARD/ZFP36/CD68/ADAM9/PTGFR/ADM/LDOC1/SIGIRR/PTGER2/PDCD4/SMAD6/ACE/RARA/PENK/ALPL"	17	"Response to molecule of bacterial origin"
"0"	"0"	"WP_SMALL_LIGAND_GPCRS"	"WP_SMALL_LIGAND_GPCRS"	"4/341"	"19/17939"	0.000396674485121277	0.021213820902215	0.0178634003332575	"S1PR3/LPAR1/PTGFR/PTGER2"	4	"Small ligand gpcrs"
"0"	"0"	"GOBP_OSSIFICATION"	"GOBP_OSSIFICATION"	"19/341"	"416/17939"	0.000409259106544381	0.0216611984845243	0.0182401210046421	"CLEC3B/FAM20C/TWIST2/LGR4/CTSK/SOX9/CSF1/OSR2/KAZALD1/SMAD6/MGP/OSR1/GLI3/SHOX2/ID4/PENK/PPARG/ALPL/SFRP1"	19	"Ossification"
"0"	"0"	"GOBP_FATTY_ACID_TRANSPORT"	"GOBP_FATTY_ACID_TRANSPORT"	"9/341"	"118/17939"	0.000423749046544572	0.0221045658741595	0.0186134648361128	"PTGES/BDKRB2/PLA2R1/ACE/APOE/SLC27A1/SLC27A3/SLC43A3/PPARG"	9	"Fatty acid transport"
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS"	"GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS"	"5/341"	"34/17939"	0.000426246985107477	0.0221045658741595	0.0186134648361128	"CD68/CD81/APOE/LDLR/PPARG"	5	"Cellresponsetolipoproteinparticlestimulus."
"0"	"0"	"GOBP_GLUTATHIONE_METABOLIC_PROCESS"	"GOBP_GLUTATHIONE_METABOLIC_PROCESS"	"6/341"	"52/17939"	0.000439962828717057	0.0225876916263337	0.019020287763589	"GSTM1/GSTM2/GSTM3/GSTM5/GSTM4/GSTT2B"	6	"Glutathione metabolic process"
"0"	"0"	"GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION"	"GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION"	"14/341"	"260/17939"	0.000477764536676209	0.0241128792003681	0.0203045937046956	"SVIL/PYCARD/CDC42EP5/LPAR1/CAPG/CXCL12/SNX9/S100A10/BIN1/ASAP3/ARHGAP6/FHOD1/SSH3/SFRP1"	14	"Regulation of actin filament organization"
"0"	"0"	"WP_COMPLEMENT_SYSTEM"	"WP_COMPLEMENT_SYSTEM"	"8/341"	"96/17939"	0.00048727446371509	0.0241128792003681	0.0203045937046956	"C3/CFH/MASP1/SERPING1/DCN/ADM/PROS1/F10"	8	"Complement system"
"0"	"0"	"GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE"	"GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE"	"6/341"	"53/17939"	0.000488299884299192	0.0241128792003681	0.0203045937046956	"FGF7/LGR4/SOX9/SHOX2/WNT2/SFRP1"	6	"Regulationofmorphogenesisofabrnchngstrctr."
"0"	"0"	"GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION"	"GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION"	"4/341"	"20/17939"	0.000488457233509599	0.0241128792003681	0.0203045937046956	"C3/CFH/SVEP1/SERPING1"	4	"Regulation of complement activation"
"0"	"0"	"GOBP_REGULATION_OF_HEART_CONTRACTION"	"GOBP_REGULATION_OF_HEART_CONTRACTION"	"12/341"	"202/17939"	0.000504183336699834	0.02465216429159	0.0207587064042728	"HSPB7/CAMK2D/GSTM2/CAV1/ANK2/FXYD1/ADM/ATP2B4/BIN1/TMEM65/ACE/SHOX2"	12	"Regulation of heart contraction"
"0"	"0"	"GOMF_PEPTIDE_BINDING"	"GOMF_PEPTIDE_BINDING"	"14/341"	"262/17939"	0.000515558659253088	0.0249705486472203	0.0210268064900937	"NPR3/FCGRT/CLU/TUBB3/ERAP2/APOE/CRIP1/HLA-DMA/EPHA4/FZD4/LDLR/ANG/PEX5/PPARG"	14	"Peptide binding"
"0"	"0"	"GOBP_BONE_MORPHOGENESIS"	"GOBP_BONE_MORPHOGENESIS"	"8/341"	"98/17939"	0.000559660688202184	0.0265406339586423	0.0223489192110684	"SOX9/SFRP4/OSR2/MSX1/RARA/GLI3/SHOX2/ALPL"	8	"Bone morphogenesis"
"0"	"0"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS"	"5/341"	"36/17939"	0.000559828203093541	0.0265406339586423	0.0223489192110684	"AKR1C3/SAV1/PLA2R1/SFRP4/PDCD4"	5	"Pos.reg.epithelialcellapoptoticprocess."
"0"	"0"	"GOBP_FAT_CELL_DIFFERENTIATION"	"GOBP_FAT_CELL_DIFFERENTIATION"	"13/341"	"234/17939"	0.000563484437376707	0.0265406339586423	0.0223489192110684	"MEDAG/ZFP36L2/SAV1/ZFP36/CLIP3/PDGFRA/ADIRF/SMAD6/ID4/ALDH6A1/HMGA2/PPARG/SFRP1"	13	"Fat cell differentiation"
"0"	"0"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION"	"10/341"	"151/17939"	0.000634150168734342	0.0295975178752919	0.0249230118946598	"PLAAT4/S1PR3/ZFP36/CAV1/SOX9/SFRP4/MSX1/OSR1/ERRFI1/SPRY2"	10	"Regulationofepithelialcelldifferentiation."
"0"	"0"	"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN"	"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN"	"6/341"	"56/17939"	0.000658440136022404	0.0304543392643155	0.0256445105608726	"C3/SVEP1/SERPING1/CLU/CD81/C1RL"	6	"Humoralimmunresponsmdtdbycrcltngimmnglbln."
"0"	"0"	"GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY"	"GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY"	"5/341"	"38/17939"	0.000722594297337044	0.032464487028731	0.0273371841443008	"PKIG/DEPTOR/SPRY2/CDKN2C/CDKN1C"	5	"Proteinserinthreoninkinasinhibitoractivty."
"0"	"0"	"GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS"	"GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS"	"3/341"	"10/17939"	0.000739841250946927	0.032464487028731	0.0273371841443008	"AKR1C3/AKR1C1/AKR1C2"	3	"Aminoglycosideantibioticmetabolicprocess."
"0"	"0"	"GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS"	"GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS"	"3/341"	"10/17939"	0.000739841250946927	0.032464487028731	0.0273371841443008	"FGF7/SOX9/WNT2"	3	"Epithelialcellprolfrtninvlvdinlngmrphgnss."
"0"	"0"	"GOBP_POLYKETIDE_METABOLIC_PROCESS"	"GOBP_POLYKETIDE_METABOLIC_PROCESS"	"3/341"	"10/17939"	0.000739841250946927	0.032464487028731	0.0273371841443008	"AKR1C3/AKR1C1/AKR1C2"	3	"Polyketide metabolic process"
"0"	"0"	"GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL"	"GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL"	"3/341"	"10/17939"	0.000739841250946927	0.032464487028731	0.0273371841443008	"FGL2/CD81/LGALS3"	3	"Tcllactvtnvtcllrcptrcntctwthantgnbtmmoapc."
"0"	"0"	"GOMF_BILE_ACID_BINDING"	"GOMF_BILE_ACID_BINDING"	"3/341"	"10/17939"	0.000739841250946927	0.032464487028731	0.0273371841443008	"AKR1C3/AKR1C1/AKR1C2"	3	"Bile acid binding"
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE"	"GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE"	"9/341"	"129/17939"	0.0008099004881236	0.0352089452114377	0.0296481942844145	"GPX3/PTGES/GSTM1/GSTM2/GSTM3/SOD3/CYGB/APOE/RAB40B"	9	"Cell response to toxic substance"
"0"	"0"	"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"5/341"	"39/17939"	0.000816101379073059	0.0352089452114377	0.0296481942844145	"TFPI/SERPING1/PROCR/PROS1/F10"	5	"Formation of fibrin clot clotting cascade"
"0"	"0"	"WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY"	"WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY"	"8/341"	"104/17939"	0.000830450791711805	0.0355294530387367	0.0299180824698279	"C3/COLEC12/CFH/MASP1/SERPING1/CLU/PLSCR1/PROS1"	8	"Complementsysteminneurnldvlpmntandplstcty."
"0"	"0"	"GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"4/341"	"23/17939"	0.000853479261852033	0.0358909010861348	0.0302224449512549	"PYCARD/CTSL/CTSK/CTSC"	4	"Peptidasactivatractvtyinvlvdinappttcprcss."
"0"	"0"	"GOBP_REGULATION_OF_WOUND_HEALING"	"GOBP_REGULATION_OF_WOUND_HEALING"	"9/341"	"130/17939"	0.00085590551824666	0.0358909010861348	0.0302224449512549	"TFPI/SERPING1/PDGFRA/CAV1/PLAU/EMILIN2/APOE/TMEM97/PROS1"	9	"Regulation of wound healing"
"0"	"0"	"GOBP_REGULATION_OF_BODY_FLUID_LEVELS"	"GOBP_REGULATION_OF_BODY_FLUID_LEVELS"	"17/341"	"374/17939"	0.000859871607634316	0.0358909010861348	0.0302224449512549	"NPR3/TFPI/SVEP1/SERPING1/PROCR/FBLN1/PDGFRA/CAV1/PLAU/ADM/EMILIN2/TRAF3IP2/APOE/PLSCR1/PROS1/F10/DGKA"	17	"Regulation of body fluid levels"
"0"	"0"	"GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS"	"GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS"	"11/341"	"186/17939"	0.000887835177107481	0.036759240316692	0.0309536423801394	"GSTM1/GSTM2/GSTM3/PCYOX1/GSTM5/CTSK/GSTM4/LPCAT4/PLSCR1/SLC27A1/GSTT2B"	11	"Cellmodifiedaminoacidmetabolicprocess."
"0"	"0"	"GOMF_INTEGRIN_BINDING"	"GOMF_INTEGRIN_BINDING"	"10/341"	"158/17939"	0.000900389094549578	0.0369807808913403	0.0311401937794957	"CCN5/SVEP1/S1PR3/ADAM9/CXCL12/FBLN1/PLPP3/CD81/GPNMB/ADAMTS5"	10	"Integrin binding"
"0"	"0"	"GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION"	"GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION"	"5/341"	"40/17939"	0.000918339171508563	0.0374186770359124	0.0315089304710582	"CAMK2D/CAV1/ANK2/BIN1/ACE"	5	"Regulationofheartratebycardiacconduction."
"0"	"0"	"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE"	"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE"	"17/341"	"378/17939"	0.000966176391811344	0.0390578708311767	0.0328892369761226	"C3/CAMK2N1/PTGES/IL1R1/PLK2/PYCARD/NT5E/ZFP36/CD81/SOCS3/LETMD1/PDCD4/APOE/LDLR/CTSC/ARMH4/PPARG"	17	"Regulation of inflammatory response"
"0"	"0"	"GOBP_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS"	"GOBP_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS"	"3/341"	"11/17939"	0.00100299658038012	0.0390582572917091	0.0328895624007236	"OSR2/OSR1/SHOX2"	3	"Embryonic skeletal joint morphogenesis"
"0"	"0"	"GOCC_INTERSTITIAL_MATRIX"	"GOCC_INTERSTITIAL_MATRIX"	"3/341"	"11/17939"	0.00100299658038012	0.0390582572917091	0.0328895624007236	"COL14A1/KAZALD1/VIT"	3	"Interstitial matrix"
"0"	"0"	"GOMF_PROSTANOID_RECEPTOR_ACTIVITY"	"GOMF_PROSTANOID_RECEPTOR_ACTIVITY"	"3/341"	"11/17939"	0.00100299658038012	0.0390582572917091	0.0328895624007236	"PTGFR/PTGER2/PPARG"	3	"Prostanoid receptor activity"
"0"	"0"	"GOBP_XENOBIOTIC_CATABOLIC_PROCESS"	"GOBP_XENOBIOTIC_CATABOLIC_PROCESS"	"4/341"	"24/17939"	0.00100895802595093	0.0390582572917091	0.0328895624007236	"GSTM1/GSTM2/GSTM3/GSTM4"	4	"Xenobiotic catabolic process"
"0"	"0"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"4/341"	"24/17939"	0.00100895802595093	0.0390582572917091	0.0328895624007236	"NT5E/NAMPT/NMRK1/QPRT"	4	"Nicotinate and nicotinamide metabolism"
"0"	"0"	"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE"	"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE"	"11/341"	"189/17939"	0.0010118325320992	0.0390582572917091	0.0328895624007236	"AKAP12/PDGFD/PYCARD/PDGFRA/CD44/ACKR3/GPNMB/APOE/SPRY2/MAP3K12/ROR1"	11	"Pos. reg. erk1 and erk2 cascade"
"0"	"0"	"GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY"	"GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY"	"9/341"	"134/17939"	0.00106166999676605	0.0404330507639443	0.0340472268442621	"PYCARD/LTBR/SRPX/CAV1/CTSL/CTSK/MSX1/CTSC/SFRP1"	9	"Pos. reg. apoptotic signaling pathway"
"0"	"0"	"GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING"	"8/341"	"108/17939"	0.00106319864688985	0.0404330507639443	0.0340472268442621	"SVIL/CAPG/DNM1/SYTL2/PLEKHA4/PLEKHA5/PLCD1/TPCN1"	8	"Phosphatidylinositol bisphosphate binding"
"0"	"0"	"GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"13/341"	"251/17939"	0.00107737004704193	0.040670719275833	0.0342473590031055	"PDGFD/PYCARD/ADAM9/CCNG1/PKIG/PDCD4/APOE/SPRY2/MAP3K12/HMGA2/PPARG/CDKN2C/CDKN1C"	13	"Regulationofproteinserinthreoninknsactvty."
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"7/341"	"84/17939"	0.00109087330264499	0.040879879823207	0.0344234856239951	"PYCARD/PKIG/PDCD4/APOE/SPRY2/PPARG/CDKN1C"	7	"Negativregulationofprotnsrnthrnnknsactvty."
"0"	"0"	"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION"	"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION"	"11/341"	"191/17939"	0.00110218838637405	0.0410046027220608	0.0345285103191323	"SVIL/PYCARD/CDC42EP5/CAPG/CXCL12/SNX9/BIN1/WIPF1/ARHGAP6/ANG/SSH3"	11	"Actin polymerization or depolymerization"
"0"	"0"	"GOMF_ENDOPEPTIDASE_ACTIVITY"	"GOMF_ENDOPEPTIDASE_ACTIVITY"	"17/341"	"383/17939"	0.00111463584176717	0.0411693554793718	0.0346672427272835	"MASP1/ADAM9/CTSL/ADAM33/ADAMTS1/C1RL/PLAU/CTSK/ERAP2/CTSF/ACE/ADAMTS5/PRSS12/CTSO/F10/CTSC/SFRP1"	17	"Endopeptidase activity"
"0"	"0"	"GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY"	"GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY"	"5/341"	"42/17939"	0.00115100088033989	0.0422088465690358	0.0355425610192176	"C3/SVEP1/SERPING1/CLU/C1RL"	5	"Complement activation classical pathway"
