Cluster	cluster	condition	time	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	short_desc
t6.beige.day3	t6	beige	day3	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	2/22	68/13324	0.00555037409529014	0.0409317489138593	0.0242442204483117	HSP90AB1/UBC	2	Throlofgtse1ing2mprogressionaftrg2chckpnt.
t6.beige.day3	t6	beige	day3	REACTOME_INTERFERON_SIGNALING	REACTOME_INTERFERON_SIGNALING	3/22	222/13324	0.00556206594258743	0.0409317489138593	0.0242442204483117	HSPA8/YBX1/UBC	3	Interferon signaling
t6.beige.day3	t6	beige	day3	GOBP_CALCIUM_ION_HOMEOSTASIS	GOBP_CALCIUM_ION_HOMEOSTASIS	3/22	223/13324	0.00563190078940884	0.0412581329323661	0.0244375404579731	CALR/HSP90B1/ANXA6	3	Calcium ion homeostasis
t6.beige.day3	t6	beige	day3	GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING	GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING	2/22	69/13324	0.00571036266360428	0.0412726658588184	0.0244461484330052	HSPA8/HSP90AB1	2	Chaperone mediated protein folding
t6.beige.day3	t6	beige	day3	GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	2/22	69/13324	0.00571036266360428	0.0412726658588184	0.0244461484330052	FASN/HSPA8	2	Modulation by host of symbiont process
t6.beige.day3	t6	beige	day3	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	2/22	69/13324	0.00571036266360428	0.0412726658588184	0.0244461484330052	HSPA8/HSPD1	2	Protein transmembrane transport
t6.beige.day3	t6	beige	day3	GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE	4/22	450/13324	0.00579045872734228	0.0416655674647429	0.0246788673712693	CD36/CALR/DNAJA1/HSPA8	4	Side of membrane
t6.beige.day3	t6	beige	day3	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2/22	70/13324	0.0058724590538821	0.0418833092873794	0.0248078376911041	COL4A1/COL6A2	2	Integrin cell surface interactions
t6.beige.day3	t6	beige	day3	WP_AMINO_ACID_METABOLISM	WP_AMINO_ACID_METABOLISM	2/22	70/13324	0.0058724590538821	0.0418833092873794	0.0248078376911041	ACLY/GLUL	2	Amino acid metabolism
t6.beige.day3	t6	beige	day3	GOBP_REGULATION_OF_ENDOCYTOSIS	GOBP_REGULATION_OF_ENDOCYTOSIS	3/22	233/13324	0.00635957429981111	0.0451585561026061	0.0267477940310615	CD36/CALR/HSPA8	3	Regulation of endocytosis
t6.beige.day3	t6	beige	day3	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	3/22	237/13324	0.00666572703313174	0.0471258168848921	0.0279130192010251	CD36/HSPA8/HSPD1	3	Activation of innate immune response
t6.beige.day3	t6	beige	day3	GOMF_CELL_ADHESION_MOLECULE_BINDING	GOMF_CELL_ADHESION_MOLECULE_BINDING	4/22	473/13324	0.00689795945403042	0.048555636330762	0.0287599133300765	CALR/FASN/HSPA8/HSP90AB1	4	Cell adhesion molecule binding
t6.white.day3	t6	white	day3	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	13/24	74/13324	3.7430999065538e-24	3.30890031739356e-21	2.50196677964385e-21	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Translation initiation
t6.white.day3	t6	white	day3	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	13/24	81/13324	1.33535533543636e-23	5.9022705826287e-21	4.46289809474783e-21	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Cytoplasmic ribosomal proteins
t6.white.day3	t6	white	day3	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	13/24	85/13324	2.62004842489124e-23	7.72040935867953e-21	5.83765175370505e-21	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Eukaryotic translation elongation
t6.white.day3	t6	white	day3	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	13/24	93/13324	9.14833482688845e-23	2.02178199674235e-20	1.52873489870373e-20	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Responseofeif2ak4gcn2toaminaciddeficiency.
t6.white.day3	t6	white	day3	REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	13/24	99/13324	2.17026527259136e-22	3.83702900194153e-20	2.90130199599056e-20	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Selenoamino acid metabolism
t6.white.day3	t6	white	day3	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	13/24	104/13324	4.2751602744855e-22	6.29873613774196e-20	4.76267855140051e-20	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Srpdependentcotranslatinlprtntrgtngtmmbrn.
t6.white.day3	t6	white	day3	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	13/24	106/13324	5.55272230364379e-22	7.01229502345873e-20	5.30222355310347e-20	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Nonsense mediated decay nmd
t6.white.day3	t6	white	day3	GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	13/24	108/13324	7.17449115964983e-22	7.92781273141306e-20	5.99447616628637e-20	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Cytosolic ribosome
t6.white.day3	t6	white	day3	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	13/24	110/13324	9.22351178960699e-22	9.05953824668065e-20	6.85021051040987e-20	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Eukaryotic translation initiation
t6.white.day3	t6	white	day3	KEGG_RIBOSOME	KEGG_RIBOSOME	12/24	79/13324	2.01364365454705e-21	1.78006099061959e-19	1.34596181119724e-19	RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	12	Ribosome
t6.white.day3	t6	white	day3	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	13/24	143/13324	3.24561305788122e-20	2.60829267560637e-18	1.97221463325797e-18	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Cell response to starvation
t6.white.day3	t6	white	day3	REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	13/24	144/13324	3.56493536238175e-20	2.62616905028789e-18	1.98573153957229e-18	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Influenza infection
t6.white.day3	t6	white	day3	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	13/24	148/13324	5.15397242329458e-20	3.50470124784032e-18	2.65001820954823e-18	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Structural constituent of ribosome
t6.white.day3	t6	white	day3	GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION	13/24	151/13324	6.74914508123324e-20	4.26160303700727e-18	3.22233618540083e-18	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Cytoplasmic translation
t6.white.day3	t6	white	day3	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	13/24	156/13324	1.04494144597489e-19	6.15818825494534e-18	4.65640574171266e-18	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Regulationofexpressionofslitsandrobos.
t6.white.day3	t6	white	day3	GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT	13/24	173/13324	4.16710753990488e-19	2.30232691579744e-17	1.74086400515763e-17	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Ribosomal subunit
t6.white.day3	t6	white	day3	REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	13/24	192/13324	1.66746934337164e-18	8.67084058553254e-17	6.55630361016094e-17	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	rRNA processing
t6.white.day3	t6	white	day3	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	13/24	197/13324	2.34528322729813e-18	1.15179465162864e-16	8.70909268616557e-17	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Signaling by robo receptors
t6.white.day3	t6	white	day3	GOCC_RIBOSOME	GOCC_RIBOSOME	13/24	217/13324	8.43092150271703e-18	3.92259716231677e-16	2.96600285552649e-16	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Ribosome
t6.white.day3	t6	white	day3	REACTOME_TRANSLATION	REACTOME_TRANSLATION	13/24	262/13324	1.00548939566016e-16	4.44426312881789e-15	3.36045140128526e-15	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Translation
t6.white.day3	t6	white	day3	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	13/24	302/13324	6.43614481718416e-16	2.709310484948e-14	2.04859747313882e-14	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Metabolism of amino acids and derivatives
t6.white.day3	t6	white	day3	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	13/24	487/13324	3.06711821610617e-13	1.23242386501721e-11	9.31875630252354e-12	RPS14/RPL26/RPL27A/RPS29/RPL37A/RPS20/RPS11/RPL23/RPS16/RPL7/RPL23A/RPS27/RPL38	13	Nervous system development
t6.white.day3	t6	white	day3	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	7/24	50/13324	2.23092229586526e-12	8.57450134584733e-11	6.48345838844136e-11	RPL26/RPL27A/RPL37A/RPL23/RPL7/RPL23A/RPL38	7	Cytosolic large ribosomal subunit
t6.white.day3	t6	white	day3	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	6/24	34/13324	2.25753127117162e-11	8.3152401821488e-10	6.28742261927183e-10	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Sarscov1modulateshosttranslationmachinery.
t6.white.day3	t6	white	day3	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	6/24	40/13324	6.39832314153027e-11	2.2624470628451e-09	1.71070955573546e-09	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Cytosolic small ribosomal subunit
t6.white.day3	t6	white	day3	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	6/24	47/13324	1.77539522874898e-10	6.03634377774654e-09	4.56427518322107e-09	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Sarscov2modulateshosttranslationmachinery.
t6.white.day3	t6	white	day3	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_LARGE_RIBOSOMAL_SUBUNIT	7/24	106/13324	5.11173854194036e-10	1.67362106336121e-08	1.26547913221525e-08	RPL26/RPL27A/RPL37A/RPL23/RPL7/RPL23A/RPL38	7	Large ribosomal subunit
t6.white.day3	t6	white	day3	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	6/24	56/13324	5.31264919557604e-10	1.67727924603186e-08	1.2682452027033e-08	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Actvtnofthmrnupnbndngofthcpbndngcaeasbt43.
t6.white.day3	t6	white	day3	GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT	6/24	70/13324	2.11077123502373e-09	6.43421300607233e-08	4.86511700268627e-08	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Small ribosomal subunit
t6.white.day3	t6	white	day3	REACTOME_SARS_COV_1_HOST_INTERACTIONS	REACTOME_SARS_COV_1_HOST_INTERACTIONS	6/24	87/13324	7.97035028120638e-09	2.34859654952881e-07	1.77584997493546e-07	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Sars cov 1 host interactions
t6.white.day3	t6	white	day3	GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION	9/24	413/13324	2.09533377379931e-08	5.97508082593094e-07	4.51795227966914e-07	SVIL/RPS14/RPS29/RPL37A/RPS11/RPL23/RPS16/RPL7/RPL38	9	Cell substrate junction
t6.white.day3	t6	white	day3	GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	8/24	305/13324	3.67834071212544e-08	1.01614162172465e-06	7.6833761585515e-07	RPS14/RPL26/RPS11/RPS16/RPL7/RPL23A/RPS27/RPL38	8	Ribosome biogenesis
t6.white.day3	t6	white	day3	REACTOME_SARS_COV_1_INFECTION	REACTOME_SARS_COV_1_INFECTION	6/24	130/13324	8.95280267966761e-08	2.39826592994732e-06	1.81340660337765e-06	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Sars cov 1 infection
t6.white.day3	t6	white	day3	REACTOME_SARS_COV_2_HOST_INTERACTIONS	REACTOME_SARS_COV_2_HOST_INTERACTIONS	6/24	170/13324	4.39369261180445e-07	1.14236007906916e-05	8.63775482506448e-06	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Sars cov 2 host interactions
t6.white.day3	t6	white	day3	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	8/24	461/13324	8.72287621798032e-07	2.20314930762703e-05	1.66587260102782e-05	RPS14/RPL26/RPS11/RPS16/RPL7/RPL23A/RPS27/RPL38	8	Ribonucleocomplex biogenesis
t6.white.day3	t6	white	day3	GOBP_RIBOSOME_ASSEMBLY	GOBP_RIBOSOME_ASSEMBLY	4/24	58/13324	3.21872638265766e-06	7.90376145074827e-05	5.97629021341409e-05	RPS14/RPL23A/RPS27/RPL38	4	Ribosome assembly
t6.white.day3	t6	white	day3	REACTOME_SARS_COV_2_INFECTION	REACTOME_SARS_COV_2_INFECTION	6/24	257/13324	4.8840021444244e-06	0.000116688051234356	8.82316176873256e-05	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Sars cov 2 infection
t6.white.day3	t6	white	day3	GOCC_SMALL_SUBUNIT_PROCESSOME	GOCC_SMALL_SUBUNIT_PROCESSOME	4/24	71/13324	7.25695154341666e-06	0.000168819609588956	0.000127649978672288	RPS14/RPS11/RPS16/RPS27	4	Small subunit processome
t6.white.day3	t6	white	day3	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	3/24	28/13324	1.63326929601092e-05	0.000370207707095809	0.000279926046684733	RPL26/RPS20/RPL23	3	Pos.reg.signaltransductionbyp53classmedtr.
t6.white.day3	t6	white	day3	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	4/24	100/13324	2.82827063178279e-05	0.000625047809623996	0.000472618908205808	RPL26/MIR21/RPS20/RPL23	4	Regulationofsignaltransductnbyp53clssmdtr.
t6.white.day3	t6	white	day3	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	4/24	102/13324	3.05773307840877e-05	0.000659277083247159	0.0004985007714479	RPS14/RPS11/RPS16/RPS27	4	Ribosomal small subunit biogenesis
t6.white.day3	t6	white	day3	GOCC_PRERIBOSOME	GOCC_PRERIBOSOME	4/24	104/13324	3.30057640893986e-05	0.000694692748929246	0.000525279704179652	RPS14/RPS11/RPS16/RPS27	4	Preribosome
t6.white.day3	t6	white	day3	GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING	5/24	218/13324	3.6934084942125e-05	0.000744389280794316	0.000562856862710634	RPS14/RPL26/RPS16/RPL7/RPS27	5	rRNA processing
t6.white.day3	t6	white	day3	REACTOME_SARS_COV_INFECTIONS	REACTOME_SARS_COV_INFECTIONS	6/24	367/13324	3.70510501752827e-05	0.000744389280794316	0.000562856862710634	RPS14/RPS29/RPS20/RPS11/RPS16/RPS27	6	Sars cov infections
t6.white.day3	t6	white	day3	GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS	5/24	253/13324	7.50478289724051e-05	0.00147427290692458	0.00111474552976555	RPS14/RPL26/RPS16/RPL7/RPS27	5	rRNA metabolic process
t6.white.day3	t6	white	day3	GOMF_RRNA_BINDING	GOMF_RRNA_BINDING	3/24	59/13324	0.000156243721085973	0.00300259672695652	0.00227036070685567	RPS11/RPL23/RPL23A	3	rRNA binding
t6.white.day3	t6	white	day3	GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	4/24	162/13324	0.000185070569922977	0.00348090178323215	0.00263202266295835	RPL26/MIR21/RPS20/RPL23	4	Signal transduction by p53 class mediator
t6.white.day3	t6	white	day3	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY	2/24	12/13324	0.000202985110761106	0.0037383091231837	0.00282665669590575	RPS20/RPL23	2	Ubiquitinproteintransferasinhibitoractvty.
t6.white.day3	t6	white	day3	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	3/24	65/13324	0.000208450268187646	0.00376061300158936	0.00284352138129226	RPL26/RPL7/RPL23A	3	Ribosomal large subunit biogenesis
t6.white.day3	t6	white	day3	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	2/24	18/13324	0.000467459784366415	0.00826468898759821	0.0062491992225826	RPS14/RPS27	2	Ribosomal small subunit assembly
t6.white.day3	t6	white	day3	GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	4/24	218/13324	0.000572795965635843	0.00992846340435461	0.00750723298614572	RPS14/RPL23A/RPS27/RPL38	4	Protein RNA complex organization
t6.white.day3	t6	white	day3	GOMF_MRNA_5_UTR_BINDING	GOMF_MRNA_5_UTR_BINDING	2/24	23/13324	0.000768749611637849	0.0130687433978434	0.00988170047348247	RPS14/RPL26	2	mRNA 5 utr binding
t6.white.day3	t6	white	day3	GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	2/24	25/13324	0.000909558309288658	0.0151707461398335	0.0114710928778212	RPL26/MIR21	2	Cell response to gamma radiation
t6.white.day3	t6	white	day3	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	2/24	29/13324	0.00122553468237063	0.0200624566521415	0.0151698737486423	RPS20/RPL23	2	Ubiquitinproteintransferasregulatoractvty.
t6.white.day3	t6	white	day3	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	2/24	30/13324	0.00131163047689934	0.0210814789378004	0.0159403895278676	RPL26/MIR21	2	Rgltnofintrnscappttcsgnlngpthwybyp53clssm.
t6.white.day3	t6	white	day3	GOCC_POSTSYNAPTIC_SPECIALIZATION	GOCC_POSTSYNAPTIC_SPECIALIZATION	4/24	274/13324	0.00134382434748591	0.0212132271995991	0.0160400086589014	RPS14/RPL7/RPS27/RPL38	4	Postsynaptic specialization
t6.white.day3	t6	white	day3	GOCC_NEURON_TO_NEURON_SYNAPSE	GOCC_NEURON_TO_NEURON_SYNAPSE	4/24	295/13324	0.00176327673538087	0.0273462567381875	0.0206773910797202	RPS14/RPL7/RPS27/RPL38	4	Neuron to neuron synapse
t6.white.day3	t6	white	day3	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	2/24	40/13324	0.00232619295557004	0.0354543891848952	0.0268082128273499	ID2/MIR21	2	Negativregulationoflymphocytdifferentiatn.
t6.white.day3	t6	white	day3	GOMF_MRNA_BINDING	GOMF_MRNA_BINDING	4/24	321/13324	0.00239974128654331	0.0359554457170218	0.0271870779117753	RPS14/RPL26/MIR21/RPL7	4	mRNA binding
t6.white.day3	t6	white	day3	GOBP_REGULATION_OF_TRANSLATION	GOBP_REGULATION_OF_TRANSLATION	4/24	348/13324	0.00321337290999383	0.0473436942072424	0.0357981017165979	RPS14/RPL26/MIR21/RPL38	4	Regulation of translation
t6.white.day3	t6	white	day3	GOBP_RESPONSE_TO_GAMMA_RADIATION	GOBP_RESPONSE_TO_GAMMA_RADIATION	2/24	48/13324	0.00333461908219373	0.0483246437485124	0.0365398294597587	RPL26/MIR21	2	Response to gamma radiation
t8.beige.day1	t8	beige	day1	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	2/3	277/13324	0.0012742519860801	0.0398199060903179	0.0103353757696571	GPX1/DDT	2	Regulation of inflammatory response
t8.beige.day1	t8	beige	day1	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	2/3	289/13324	0.00138641190998764	0.0398199060903179	0.0103353757696571	GPX1/DDT	2	Negativregulationofresponstexternalstimls.
t8.beige.day1	t8	beige	day1	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2/3	369/13324	0.00225272693670587	0.0398199060903179	0.0103353757696571	GPX1/DDT	2	Negativeregulationofimmunesystemprocess.
t8.beige.day1	t8	beige	day1	GOBP_UV_PROTECTION	GOBP_UV_PROTECTION	1/3	12/13324	0.00269966109289477	0.0398199060903179	0.0103353757696571	GPX1	1	UV protection
t8.beige.day1	t8	beige	day1	GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS	GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS	1/3	12/13324	0.00269966109289477	0.0398199060903179	0.0103353757696571	DDT	1	Activity c c bonds
t8.beige.day1	t8	beige	day1	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1/3	15/13324	0.0033738163264847	0.0398199060903179	0.0103353757696571	DDT	1	Negativeregulationofleukocytechemotaxis.
t8.beige.day1	t8	beige	day1	GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	1/3	15/13324	0.0033738163264847	0.0398199060903179	0.0103353757696571	GPX1	1	Regulationofmammaryglandepithllcllprlfrtn.
t8.beige.day1	t8	beige	day1	GOBP_RESPONSE_TO_HYDROPEROXIDE	GOBP_RESPONSE_TO_HYDROPEROXIDE	1/3	17/13324	0.00382308432306766	0.0398199060903179	0.0103353757696571	GPX1	1	Response to hydroperoxide
t8.beige.day1	t8	beige	day1	WP_GLUTATHIONE_METABOLISM	WP_GLUTATHIONE_METABOLISM	1/3	17/13324	0.00382308432306766	0.0398199060903179	0.0103353757696571	GPX1	1	Glutathione metabolism
t8.beige.day1	t8	beige	day1	GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1/3	18/13324	0.00404766768122711	0.0398199060903179	0.0103353757696571	GPX1	1	Negativregulatinofrlsofcytchrmcfrmmtchndr.
