"cluster"	"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"	"time"
"8"	"8"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN"	"9/2731"	"21/17939"	0.00222876338672568	0.0124324726488193	0.0089779076709422	"CNOT1/CNOT11/CNOT10/CNOT2/CNOT7/TP53/CNOT3/PLK2/CNOT9"	9	"Tp53rgltstrnscrptnofaddtnlclcgweritp53pru."	"day0"
"8"	"8"	"GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION"	"GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION"	"13/2731"	"37/17939"	0.00224101671915391	0.0124570348601045	0.00899564487184673	"MACF1/CYFIP1/EIF4G2/ADNP/PAFAH1B1/SRF/FN1/GDI1/CXCL12/LIMK1/MAP1B/TRPV2/SEMA7A"	13	"Positive regulation of axon extension"	"day0"
"8"	"8"	"GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER"	"GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER"	"13/2731"	"37/17939"	0.00224101671915391	0.0124570348601045	0.00899564487184673	"CSNK1D/NUDCD3/NUMA1/NSFL1C/PCM1/CCDC14/CEP250/APC/MAPRE1/BICD1/NUP62/AURKA/SPAG5"	13	"Proteinlocalizationtmicrotubulorgnzngcntr."	"day0"
"8"	"8"	"GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION"	"GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION"	"18/2731"	"59/17939"	0.00224279355049802	0.0124570348601045	0.00899564487184673	"DLG1/NUMA1/KATNA1/DYNC1H1/CIB1/SLAIN2/PAFAH1B1/PCM1/SLK/TUBGCP2/TBCB/CLIP1/CCDC88A/RHOA/KATNAL1/KPNB1/TUBG1/EZR"	18	"Cytoplasmic microtubule organization"	"day0"
"8"	"8"	"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION"	"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION"	"18/2731"	"59/17939"	0.00224279355049802	0.0124570348601045	0.00899564487184673	"DDR2/AKT1/KMT2E/CDK10/CCND3/CUL4A/EGFR/CPSF3/PAF1/TFDP1/PAGR1/EIF4G1/ANXA1/CCND1/RRM1/EZH2/CDC6/RRM2"	18	"Positivregulationofcellcyclg1sphastranstn."	"day0"
"8"	"8"	"WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME"	"WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME"	"18/2731"	"59/17939"	0.00224279355049802	0.0124570348601045	0.00899564487184673	"SMARCC2/MAPK8/DDX21/ELOA/ITCH/CLOCK/BAZ1B/ELK1/DLST/RIF1/ERCC6/MYBBP1A/SMARCB1/RGMB/MYO1C/PCNA/DEK/ARHGAP22"	18	"10q1121q1123copynumbervariationsyndrome."	"day0"
"8"	"8"	"WP_KIT_RECEPTOR_SIGNALING"	"WP_KIT_RECEPTOR_SIGNALING"	"18/2731"	"59/17939"	0.00224279355049802	0.0124570348601045	0.00899564487184673	"EP300/MAP2K1/BAD/CRK/MAPK8/CRKL/AKT1/CBL/GRB2/MAPK1/RAF1/STAT1/RPS6KA3/DOK1/HRAS/MAPK3/PRKCA/KITLG"	18	"Kit receptor signaling"	"day0"
"8"	"8"	"GOBP_IMPORT_INTO_THE_MITOCHONDRION"	"GOBP_IMPORT_INTO_THE_MITOCHONDRION"	"16/2731"	"50/17939"	0.00224568907228958	0.0124570348601045	0.00899564487184673	"TIMM17A/HSPA9/TIMM44/SLC25A39/TIMM23/VDAC1/TIMM50/SLC25A32/SFXN1/MICU1/SFXN3/MCUR1/PNPT1/TOMM40/MCU/MCUB"	16	"Import into the mitochondrion"	"day0"
"8"	"8"	"GOCC_MALE_GERM_CELL_NUCLEUS"	"GOCC_MALE_GERM_CELL_NUCLEUS"	"16/2731"	"50/17939"	0.00224568907228958	0.0124570348601045	0.00899564487184673	"TSN/SMARCC1/CTCF/LIMK1/RAN/CDK7/ZFPM2/MLH1/TOPBP1/PCNA/DAZAP1/CDK2/BRCA1/TOP2A/RAD51/TRIP13"	16	"Male germ cell nucleus"	"day0"
"8"	"8"	"REACTOME_SIGNALING_BY_ERBB2"	"REACTOME_SIGNALING_BY_ERBB2"	"16/2731"	"50/17939"	0.00224568907228958	0.0124570348601045	0.00899564487184673	"UBB/AKT1/ERBIN/GRB2/HSP90AA1/MEMO1/CDC37/AKT3/EGFR/RHOA/KRAS/HRAS/PRKCA/NRAS/DIAPH1/NRG1"	16	"Signaling by erbb2"	"day0"
"8"	"8"	"GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR"	"GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR"	"26/2731"	"97/17939"	0.00225192934316538	0.0124761902285642	0.00900947760925078	"CHCHD4/PMM1/TRIM25/SRM/GFPT2/MRPL15/NCL/EPS8/EEF1E1/CACYBP/HNRNPU/XRCC5/SRSF3/BCLAF1/SBNO2/RIF1/PCOLCE2/RARG/PML/SRSF7/KLF4/VEGFC/PFKP/EXT1/HELLS/MYBL2"	26	"Response to leukemia inhibitory factor"	"day0"
"8"	"8"	"REACTOME_REPRODUCTION"	"REACTOME_REPRODUCTION"	"26/2731"	"97/17939"	0.00225192934316538	0.0124761902285642	0.00900947760925078	"STAG2/DIDO1/NBN/UBE2I/SUN1/STAG1/SYNE1/RPA2/MRE11/SMC3/RPA1/MLH1/RAD21/ACD/SMC1A/RPA3/LMNA/RBBP8/SYNE2/CD9/CDK2/BRCA1/BRCA2/MND1/RAD51/LMNB1"	26	"Reproduction"	"day0"
"8"	"8"	"GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION"	"GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION"	"32/2731"	"127/17939"	0.00227057596967545	0.0125717171654325	0.00907846083113408	"MTX1/CHCHD4/ATP5IF1/MTCH2/TIMM17A/PRKAA1/TIMM22/HAX1/TSPO/TOMM22/TIMM44/GSK3A/TIMM8A/TIMM23/TIMM10/AKT1/HSPA4/TIMM50/RALA/UBE2L3/HSP90AA1/MTCH1/FKBP8/PMPCA/DNM1L/MFN2/PITRM1/TOMM40/HK1/SAE1/TOMM34/RAC2"	32	"Protein localization to mitochondrion"	"day0"
"8"	"8"	"GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION"	"GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION"	"21/2731"	"73/17939"	0.00227699548661175	0.0125927302530283	0.00909363509016084	"PPP6R3/SMPD1/PPP6R1/MTOR/TGFB1/HSP90AB1/PPP1R8/ANKLE2/YWHAB/PPP1R7/ROCK1/YWHAE/PPP2R5D/PIN1/PPP1R12A/PTPA/PTBP1/CALM2/SWAP70/CALM3/CDCA2"	21	"Regulation of protein dephosphorylation"	"day0"
"8"	"8"	"GOBP_MACROAUTOPHAGY"	"GOBP_MACROAUTOPHAGY"	"75/2731"	"359/17939"	0.00227718421530802	0.0125927302530283	0.00909363509016084	"UBE2A/MVB12A/LARP1/EXOC4/EXOC1/TSPO/ATP6V0D1/MAPK8/SPTLC2/RAB3GAP1/POLDIP2/GSK3A/RNF213/VTA1/RAB7A/SUPT5H/STAM/EXOC7/ATP6V0C/MTOR/VDAC1/VPS16/VCP/GNAI3/ATG101/TP53/NSFL1C/AKT1/ATG3/GAPDH/PRKACA/SPATA33/HGS/RNF5/UBQLN1/ILRUN/STAM2/SNX5/WDR45B/ACBD5/ATP6V1D/ATP2A2/VPS35/IKBKG/SNX6/CDC37/OPTN/CHMP4B/CHMP3/FKBP8/VPS4A/HIF1A/SNX7/DNM1L/TCIRG1/CAPNS1/CTTN/MFN2/CSNK2A1/EIF2S1/PGAM5/VPS37B/RAB23/NIPSNAP1/ABI2/CHMP1A/AP4M1/PIP4K2A/MAPK3/IFT88/RALB/CHMP6/CAPN1/RAB1B/DIAPH3"	75	"Macroautophagy"	"day0"
"8"	"8"	"GOBP_BLASTOCYST_DEVELOPMENT"	"GOBP_BLASTOCYST_DEVELOPMENT"	"30/2731"	"117/17939"	0.00230005996160665	0.0127113807631261	0.00917931662390385	"SBDS/SUPT6H/CTR9/CNOT1/CNOT2/PSMC4/GABPA/CNOT3/PHF6/INTS1/NBN/SRF/YAP1/SKIL/NASP/EMG1/MFN2/CITED2/SMARCB1/CHEK1/KLF4/ACTL6A/RRP7A/RBBP8/TEAD4/CAPN2/NCAPG2/BRCA2/RRM2/ASF1B"	30	"Blastocyst development"	"day0"
"8"	"8"	"GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX"	"GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX"	"56/2731"	"254/17939"	0.0023067850573825	0.0127406826765857	0.00920047652355161	"GTF2F2/GTF2H3/ASCC3/DR1/GTF2H1/MNAT1/MED10/ASCC2/CREB3/MED8/GTF2H5/MED1/ATF6/TEAD1/BACH1/ADNP/NFYC/CTNNB1/NONO/RUNX1/ATF6B/CLOCK/YAP1/TADA3/TRIM28/MED27/TAF6/E2F4/TCF4/HIF1A/MED15/HNRNPU/CHD4/TRRAP/STAT1/MED25/MMS19/TFDP1/CDK7/RB1/HYAL2/TCF3/ANXA2/CBFB/HNRNPAB/S100A10/MED16/GTF2H2/SFPQ/SMAD3/DRAP1/ERCC2/MAFF/HMGA1/FOSL1/TCF7"	56	"Rnpolymerasitranscriptionregulatorcomplex."	"day0"
"8"	"8"	"GOBP_OSTEOBLAST_DIFFERENTIATION"	"GOBP_OSTEOBLAST_DIFFERENTIATION"	"51/2731"	"227/17939"	0.00233134461661571	0.0128683898597783	0.00929269818628961	"ATP5F1B/NF1/REST/DDX21/GTPBP4/IPO7/ADAR/DDR2/PSMC2/AKT1/PRKACA/PTK2/CTNNB1/VCAN/TNC/RRAS2/TWSG1/YAP1/FBL/SNRNP200/DNAJC13/FAM20C/DHX9/TCIRG1/HNRNPU/CLTC/BCAP29/RBMX/ILK/HDAC7/CTHRC1/MYBBP1A/CCN1/CBFB/SYNCRIP/CDK6/RRBP1/FGF2/GREM1/LOX/ALYREF/SMAD3/CREB3L1/FHL2/CLIC1/VEGFC/TPM4/CRIM1/SCUBE3/IGFBP3/SEMA7A"	51	"Osteoblast differentiation"	"day0"
"8"	"8"	"GOCC_LEADING_EDGE_MEMBRANE"	"GOCC_LEADING_EDGE_MEMBRANE"	"42/2731"	"179/17939"	0.00233529534388886	0.0128822545987905	0.00930271038179161	"STX4/MACF1/NCKAP1/TWF1/PIP5K1C/ARF4/PSD3/FAP/THY1/CIB1/RAB34/EPS8/APPL2/SGCE/PIEZO1/MTMR6/ITGB1/RAC1/PLEKHO1/PIP5K1A/PACSIN2/EGFR/NME1/TLN1/APC/CDC42/ITGA5/RHOA/DPP4/NF2/CD44/CFL1/MYO1C/SH3BGRL3/EPS8L2/VASP/TPM1/PAK1/CORO1C/SYNE2/DIAPH1/EZR"	42	"Leading edge membrane"	"day0"
"8"	"8"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"12/2731"	"33/17939"	0.00235200663411284	0.0129584710124383	0.00935774882378692	"PMM1/PFKL/MTMR2/TPI1/MTMR6/PMM2/ALDOA/GMPPA/GMDS/GMPPB/HK1/PFKP"	12	"Fructose and mannose metabolism"	"day0"
"8"	"8"	"REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS"	"REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS"	"12/2731"	"33/17939"	0.00235200663411284	0.0129584710124383	0.00935774882378692	"CNOT1/CNOT11/CNOT10/CNOT2/CNOT7/CNOT3/AGO2/ELOC/EIF4E/POLR2D/EIF4G1/CNOT9"	12	"Mdecaydgrdtnofmtrnlmrnsbymtrnllystrdfctrs."	"day0"
"8"	"8"	"GOBP_REGENERATION"	"GOBP_REGENERATION"	"45/2731"	"195/17939"	0.00236523213798674	0.0130233230820389	0.00940458068978737	"MAP2K1/FPGS/GUCD1/UPF2/DAG1/TSPO/MTPN/MED1/TGFB1/HDGFL2/THY1/SELENON/TNC/RUNX1/YAP1/KPNA1/PRMT5/CXCL12/ATIC/EGFR/GAS6/PNPT1/CAD/SRSF1/ADM/CTNNA1/SLC7A5/NREP/PRRX1/MAP1B/KLF4/CPT1A/FLNA/ANXA1/PCNA/MCUB/CCND1/CD9/AXL/DHFR/EZH2/TYMS/CDK1/AURKA/CCNA2"	45	"Regeneration"	"day0"
"8"	"8"	"WP_SMITHMAGENIS_AND_POTOCKILUPSKI_SYNDROME_COPY_NUMBER_VARIATION"	"WP_SMITHMAGENIS_AND_POTOCKILUPSKI_SYNDROME_COPY_NUMBER_VARIATION"	"37/2731"	"153/17939"	0.00237442080457987	0.013053660367176	0.00942648826623181	"CLTA/PRKAA1/RELA/DRG2/NFKB1/MTOR/COPS7A/ATG101/TP53/IFT57/RANBP9/GPS1/CLOCK/CLTB/YAP1/CARM1/MAEA/COPS4/APBB1/IFT22/ROCK1/PRKCI/COPS3/IFT81/FLII/COPS6/LIMK1/DENR/CLTC/RHOA/MPRIP/IFT88/PPP1R12A/RAB8A/CFL2/ETV5/CDK1"	37	"Smithmagenisandpotcklpsksyndrmcpynmbrvrtn."	"day0"
"8"	"8"	"GOBP_MITOTIC_RECOMBINATION"	"GOBP_MITOTIC_RECOMBINATION"	"10/2731"	"25/17939"	0.00238094799280669	0.013053660367176	0.00942648826623181	"SMC5/MSH3/XRCC1/SMC6/MRE11/MLH1/ERCC2/MSH2/BRCA2/RAD51"	10	"Mitotic recombination"	"day0"
"8"	"8"	"GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION"	"GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION"	"10/2731"	"25/17939"	0.00238094799280669	0.013053660367176	0.00942648826623181	"RBBP4/HDAC2/CHD3/DKK1/CHD4/MBD3/GATAD2A/MTA2/HDAC1/FGF2"	10	"Regulation of cell fate specification"	"day0"
"8"	"8"	"GOCC_COPI_COATED_VESICLE"	"GOCC_COPI_COATED_VESICLE"	"10/2731"	"25/17939"	0.00238094799280669	0.013053660367176	0.00942648826623181	"COPZ2/COPZ1/COPB2/ARCN1/SCYL1/COPG1/COPE/CCDC88A/PACS1/KDELR3"	10	"Copi coated vesicle"	"day0"
"8"	"8"	"WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION"	"WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION"	"10/2731"	"25/17939"	0.00238094799280669	0.013053660367176	0.00942648826623181	"MAP2K1/PRKAA1/MTOR/AKT1/EIF4E/MAPK1/RAF1/MAPK3/MAP2K3/PBK"	10	"4hydrxytmxfndxmthsnandrtncacdsrgltnofp27e."	"day0"
"8"	"8"	"WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE"	"WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE"	"10/2731"	"25/17939"	0.00238094799280669	0.013053660367176	0.00942648826623181	"MAPK8/MAPK1/LTBP1/ENG/LTBP2/MAPK3/SMAD3/FLNA/CCN2/SERPINE1"	10	"Hypothesizedpathwysinpthgnssofcrdvsclrdss."	"day0"
"8"	"8"	"WP_S1P_RECEPTOR_SIGNAL_TRANSDUCTION"	"WP_S1P_RECEPTOR_SIGNAL_TRANSDUCTION"	"10/2731"	"25/17939"	0.00238094799280669	0.013053660367176	0.00942648826623181	"MAPK6/GNAI3/AKT1/MAPK1/AKT3/MAPK3/GNAI2/PLCB3/SPHK1/RACGAP1"	10	"S1p receptor signal transduction"	"day0"
"8"	"8"	"GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX"	"GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX"	"22/2731"	"78/17939"	0.00238608803315846	0.0130561848576886	0.00942831128594633	"DR1/RLIM/NCOR1/REST/HDAC3/CTBP2/NCOR2/TP53/CTNNB1/SIN3A/CTBP1/RELB/RBPJ/HDAC1/HDGF/HMGB1/DRAP1/GMNN/CBX5/RBBP8/CCND1/DEPDC1"	22	"Transcription repressor complex"	"day0"
"8"	"8"	"GOBP_MEIOTIC_SISTER_CHROMATID_COHESION"	"GOBP_MEIOTIC_SISTER_CHROMATID_COHESION"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"PPP2R1A/SMC3/RAD21/SMC1A/SGO2/BUB1/BUB1B"	7	"Meiotic sister chromatid cohesion"	"day0"
"8"	"8"	"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION"	"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"TGFB1/DDR2/AKT1/PTK2/ITGB1/ACTA2/THBS1"	7	"Positiveregulationoffibroblastmigration."	"day0"
"8"	"8"	"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM"	"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"CCT8/CCT7/CCT2/CCT4/CCT5/CCT6A/DKC1"	7	"Protein localization to nucleoplasm"	"day0"
"8"	"8"	"GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK"	"GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"PARP3/NBN/TP53BP1/SLF2/RPA1/TOPBP1/RHNO1"	7	"Proteinlocalizationtsitofdoublstrandbreak."	"day0"
"8"	"8"	"GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS"	"GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"FPGS/GART/ATIC/PTS/MTHFD1/MTHFD1L/DHFR"	7	"Pteridincontainingcompoundbiosynthtcprcss."	"day0"
"8"	"8"	"GOCC_BRAHMA_COMPLEX"	"GOCC_BRAHMA_COMPLEX"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"SMARCE1/SMARCC2/SMARCA2/SMARCC1/SMARCB1/ACTL6A/ACTB"	7	"Brahma complex"	"day0"
"8"	"8"	"GOCC_ER_MEMBRANE_INSERTION_COMPLEX"	"GOCC_ER_MEMBRANE_INSERTION_COMPLEX"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"UBL4A/SGTA/NOMO2/NCLN/BAG6/SGTB/GET4"	7	"Er membrane insertion complex"	"day0"
"8"	"8"	"GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR"	"GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"LTV1/NOP14/RRP1B/NOC4L/TSR1/RRP1/UTP20"	7	"Preribosome small subunit precursor"	"day0"
"8"	"8"	"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY"	"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"MNAT1/CCND3/CKS1B/CCNK/CCND1/CKS2/CCNB1"	7	"Cyclindependntprtnsrnthrnnknsactvtractvty."	"day0"
"8"	"8"	"KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_PI3K_SIGNALING_PATHWAY"	"KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_PI3K_SIGNALING_PATHWAY"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"BAD/AKT1/GRB2/AKT3/KRAS/HRAS/NRAS"	7	"Mdcsvrntdplctnormttnactvtdflt3trsp3ksgnlp."	"day0"
"8"	"8"	"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PLCG_ERK_SIGNALING_PATHWAY"	"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PLCG_ERK_SIGNALING_PATHWAY"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"MAP2K1/MAPK1/RAF1/EGFR/MAPK3/PRKCA/CCND1"	7	"Mdcsvrntmttnactvtdegfrtplcgerksgnlngpthwy."	"day0"
"8"	"8"	"WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER"	"WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER"	"7/2731"	"14/17939"	0.00240036638844583	0.0130561848576886	0.00942831128594633	"CDK8/MED1/CTNNB1/TULP3/CSRP2/RB1/CCND1"	7	"H19rbe2f1andcdkbetacateninincolorectlcncr."	"day0"
"8"	"8"	"GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING"	"GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING"	"11/2731"	"29/17939"	0.00240882420548525	0.0130704261283088	0.00943859538761749	"EXOSC7/TIAL1/AGO2/CPSF1/NUDT21/ELAVL1/EXOSC8/KHSRP/ILF3/HNRNPD/EXOSC9"	11	"Mrna 3 utr au rich region binding"	"day0"
"8"	"8"	"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY"	"11/2731"	"29/17939"	0.00240882420548525	0.0130704261283088	0.00943859538761749	"RELA/MAPK8/GNG11/NFKB1/MAPK9/GNG5/GNG12/RAC1/GNB2/GNB1/GNB4"	11	"Medcspthgnkshvvgpcrtgnbgp3kjnksgnlngpthwy."	"day0"
"8"	"8"	"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES"	"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES"	"11/2731"	"29/17939"	0.00240882420548525	0.0130704261283088	0.00943859538761749	"AK2/GUK1/NME1/DUT/CTPS1/DCTPP1/AK5/DTYMK/RRM1/TYMS/RRM2"	11	"Interconversionofnucleotiddandtriphosphts."	"day0"
"8"	"8"	"WP_PDGFRBETA_PATHWAY"	"WP_PDGFRBETA_PATHWAY"	"11/2731"	"29/17939"	0.00240882420548525	0.0130704261283088	0.00943859538761749	"MAP2K1/MAPK8/RASA1/SRF/GRB2/RAF1/ELK1/STAT1/HRAS/MAPK3/PRKCA"	11	"Pdgfrbeta pathway"	"day0"
"8"	"8"	"GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION"	"GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION"	"65/2731"	"304/17939"	0.00241723567911193	0.0131081229770376	0.00946581755306541	"UBE2V1/EP300/TAB2/TRIM25/RELA/DDX21/SLC35B2/IRF3/NFKB1/TICAM1/LURAP1L/NEK6/GOLT1B/TGFB1/TNIP1/FKBP1A/AKT1/GAPDH/FBXW11/CREBBP/ERC1/TRIM8/DHX15/FADD/RELB/BCL3/BCL10/NDFIP2/IKBKG/TMSB4X/CAV1/ECM1/UBE2N/OPTN/DDX1/USP10/LITAF/ROCK1/CXXC5/PPP5C/STAT1/PARP1/IRAK1/MALT1/NFKB2/ILK/CANT1/RHOA/SIRPA/S100A13/TICAM2/PLK2/LGALS1/FLOT1/HDAC1/FLOT2/NUP62/FLNA/RHOC/SLC20A1/S100A4/F2R/CARD9/TRIM59/ECT2"	65	"Canonical nf kappab signal transduction"	"day0"
"8"	"8"	"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES"	"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES"	"40/2731"	"169/17939"	0.00247453012461733	0.0134106950397693	0.00968431504103455	"UBE2V1/MAP2K1/TAB2/RELA/MEF2A/EEA1/SIGIRR/MAPK8/UBB/IRF3/NFKB1/MAPK9/GSDME/TICAM1/TP53/IKBIP/PPP2CA/FBXW11/CTSB/GSDMD/FADD/IKBKG/MAPK1/UBE2N/OPTN/PPP2R1A/USP14/DNM2/ELK1/PPP2R5D/RPS6KA3/IRAK1/CNPY3/NFKB2/TICAM2/DUSP3/MAPK3/MAPKAPK3/HMGB1/MAP2K3"	40	"Toll like receptor cascades"	"day0"
"8"	"8"	"GOBP_CELL_CYCLE_DNA_REPLICATION"	"GOBP_CELL_CYCLE_DNA_REPLICATION"	"15/2731"	"46/17939"	0.00247807757635908	0.0134136811010537	0.00968647137656558	"RTF2/PCNA/GMNN/DBF4/DONSON/MCM6/MCM4/MCM3/FEN1/LIG1/BRCA2/CDT1/MCM2/RAD51/TK1"	15	"Cell cycle dna replication"	"day0"
"8"	"8"	"GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE"	"GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE"	"15/2731"	"46/17939"	0.00247807757635908	0.0134136811010537	0.00968647137656558	"DDR2/AKT1/KMT2E/CDK10/CCND3/CUL4A/EGFR/CPSF3/TFDP1/EIF4G1/ANXA1/CCND1/RRM1/CDC6/RRM2"	15	"Positivregulationofg1strnstnofmttccllcycl."	"day0"
"8"	"8"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS"	"81/2731"	"394/17939"	0.00248939089495942	0.0134667774517049	0.00972481404155874	"NF1/PRKAA1/ZGPAT/SMPD1/PAK2/TSPO/RELA/DNAJC10/PRKAR1A/PIAS3/HDAC2/CRKL/GTPBP4/IPO7/USP4/TGFB1/ADAR/MICAL1/THY1/PTPN2/CTDSP2/CIB1/PWP1/PPP1R8/AKT1/AKT1S1/CBL/ADNP/HEG1/CTNNB1/PRKRIP1/CTDSPL/CAMK2N1/DKK1/TARDBP/ATP2B4/YWHAB/SNX6/CAV1/FKBP8/PRKDC/CD109/ROCK1/SPRED2/PKN1/YWHAE/RABGEF1/AIDA/PPP2R5D/LIMK1/APC/CTDSP1/SIRPA/RB1/HYAL2/EIF4G1/ITGB1BP1/IPO5/DUSP3/MVP/BAG2/NF2/NXN/MAD2L2/SOCS5/CHMP6/NIBAN1/PTPA/U2AF2/TARBP2/CALM2/MYADM/SWAP70/BDKRB1/CALM3/CORO1C/SLIT2/IGFBP3/MAD2L1/PBK/PLK1"	81	"Negativregulationofproteinmodificatnprcss."	"day0"
