"simple_id"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"proximity"
"P:r1@ANG,r1@RNASE4,r1@AL163636.2"	0	0.72895453148494	0.919	0.769	0	"1"	"ANG,r1@RNASE4,r1@AL163636.2"	"P"
"P:r1@DDX21"	0	0.729036101889779	0.897	0.748	0	"2"	"DDX21"	"P"
"P:r1@TMEM119"	0	0.730232122481627	0.91	0.651	0	"3"	"TMEM119"	"P"
"P:r1@ATP5MD"	0	0.731329171749146	1	0.995	0	"2"	"ATP5MD"	"P"
"P:r1@IGFBP6"	0	0.731730793159307	0.995	0.882	0	"3"	"IGFBP6"	"P"
"P:r1@HSPA8"	0	0.732174569982017	0.999	0.995	0	"2"	"HSPA8"	"P"
"P:r1@NARS"	0	0.732511859099406	0.867	0.629	0	"3"	"NARS"	"P"
"P:r1@ADDG0X023784085.F,r1@SAT1"	0	0.733149045303161	0.996	0.961	0	"4"	"ADDG0X023784085.F,r1@SAT1"	"P"
"P:r1@RAB2A"	0	0.733355662499012	0.996	0.981	0	"2"	"RAB2A"	"P"
"P:r1@FMC1,r1@FMC1-LUC7L2"	0	0.733495781573369	0.86	0.691	0	"2"	"FMC1,r1@FMC1-LUC7L2"	"P"
"P:r1@PLAC9"	0	0.735815860624081	0.961	0.751	0	"3"	"PLAC9"	"P"
"P:r1@SNX9"	0	0.736739192691609	0.855	0.617	0	"3"	"SNX9"	"P"
"P:r1@IL1R1"	0	0.736905329056719	0.878	0.737	0	"0"	"IL1R1"	"P"
"D:r1@ADDG03009915962.B"	0	0.737068598164385	0.915	0.563	0	"2"	"ADDG03009915962.B"	"D"
"P:r1@UGP2"	0	0.737661379622091	0.876	0.629	0	"3"	"UGP2"	"P"
"P:r1@NFIL3"	0	0.737756191869979	0.843	0.715	0	"0"	"NFIL3"	"P"
"P:r1@PRR13,r1@AC023509.1"	0	0.737859018430285	0.959	0.793	0	"3"	"PRR13,r1@AC023509.1"	"P"
"P:r1@APP"	0	0.738734587820944	0.992	0.924	0	"3"	"APP"	"P"
"P:r1@EMILIN1"	0	0.739702587449816	0.899	0.669	0	"3"	"EMILIN1"	"P"
"P:r1@TPST1"	0	0.742759095974239	0.811	0.652	0	"0"	"TPST1"	"P"
"P:r2@ACTA2"	0	0.743126256705248	0.945	0.745	0	"3"	"ACTA2"	"P"
"P:r1@VAMP5"	0	0.744116546542012	0.931	0.749	0	"3"	"VAMP5"	"P"
"P:r1@LMO3"	0	0.744381927509457	0.743	0.486	0	"1"	"LMO3"	"P"
"P:r1@MTCH2"	0	0.74631325024676	0.945	0.842	0	"2"	"MTCH2"	"P"
"P:r1@CAV1"	0	0.746464277391267	0.998	0.976	0	"2"	"CAV1"	"P"
"P:r1@RRAS"	0	0.747675272094291	0.99	0.929	0	"3"	"RRAS"	"P"
"P:r1@COX7A2"	0	0.747792551680826	0.999	0.993	0	"2"	"COX7A2"	"P"
"P:r1@POSTN"	0	0.748058198336741	0.606	0.344	0	"0"	"POSTN"	"P"
"P:r1@TMED5"	0	0.749301071871611	0.965	0.873	0	"4"	"TMED5"	"P"
"P:r1@LSM6"	0	0.749649397997229	0.829	0.675	0	"2"	"LSM6"	"P"
"P:r1@IL17RC"	0	0.749906644372892	0.865	0.666	0	"1"	"IL17RC"	"P"
"P:r1@MYDGF"	0	0.75004404811163	0.999	0.976	0	"3"	"MYDGF"	"P"
"P:r1@LPCAT3"	0	0.750883070991865	0.876	0.646	0	"1"	"LPCAT3"	"P"
"P:r1@RIOK3"	0	0.751088791189973	0.804	0.552	0	"3"	"RIOK3"	"P"
"P:r1@MRPS25"	0	0.751269932326986	0.793	0.629	0	"2"	"MRPS25"	"P"
"P:r1@UQCRC2"	0	0.751819698978711	0.932	0.837	0	"2"	"UQCRC2"	"P"
"P:r1@ECH1"	0	0.754207997645241	0.99	0.938	0	"2"	"ECH1"	"P"
"P:r1@LIPA"	0	0.755856069324157	0.848	0.722	0	"1"	"LIPA"	"P"
"P:r1@ECHS1"	0	0.756082850835424	0.947	0.851	0	"2"	"ECHS1"	"P"
"P:r1@LMF2"	0	0.756700989545276	0.851	0.593	0	"3"	"LMF2"	"P"
"P:r1@PSMC3"	0	0.757190358537196	0.932	0.723	0	"3"	"PSMC3"	"P"
"P:r1@MT-ATP6,r1@MT-CO3,r1@MT-TK,r1@MT-ATP8"	0	0.757621236719345	0.997	0.994	0	"2"	"MT-ATP6,r1@MT-CO3,r1@MT-TK,r1@MT-ATP8"	"P"
"P:r1@RTN4"	0	0.759712159909358	0.996	0.971	0	"2"	"RTN4"	"P"
"P:r1@GNB2"	0	0.760187044947369	0.993	0.933	0	"3"	"GNB2"	"P"
"P:r1@ADDG0X103357050.F,r1@TCEAL9"	0	0.763099069537287	0.817	0.67	0	"0"	"ADDG0X103357050.F,r1@TCEAL9"	"P"
"P:r1@COMMD4"	0	0.76349019896039	0.772	0.5	0	"3"	"COMMD4"	"P"
"P:r1@FAM114A1,r1@MIR574"	0	0.763669350904111	0.979	0.86	0	"3"	"FAM114A1,r1@MIR574"	"P"
"P:r1@TLN2"	0	0.764441557007	0.775	0.572	0	"2"	"TLN2"	"P"
"P:r1@TPM3"	0	0.764547347992616	0.951	0.818	0	"3"	"TPM3"	"P"
"P:r1@RPLP2"	0	0.764991921694794	1	1	0	"2"	"RPLP2"	"P"
"P:r1@IDH1"	0	0.765784571200753	0.881	0.756	0	"2"	"IDH1"	"P"
"P:r1@TMCO3"	0	0.768312943183825	0.803	0.505	0	"3"	"TMCO3"	"P"
"P:r1@JDP2"	0	0.768392676056945	0.805	0.605	0	"0"	"JDP2"	"P"
"P:r1@NT5DC2"	0	0.768982204643378	0.866	0.642	0	"3"	"NT5DC2"	"P"
"P:r1@CUL4B"	0	0.769494239988483	0.851	0.635	0	"1"	"CUL4B"	"P"
"P:r1@COPG1"	0	0.770216259372153	0.954	0.779	0	"3"	"COPG1"	"P"
"P:r1@SEC31A"	0	0.770982216514436	0.979	0.825	0	"3"	"SEC31A"	"P"
"P:r1@MRPS36"	0	0.770987225090146	0.952	0.852	0	"2"	"MRPS36"	"P"
"P:r1@PPIC"	0	0.777392318224508	0.989	0.872	0	"3"	"PPIC"	"P"
"P:r1@ADDG0X048476477.B,r1@FTSJ1"	0	0.777935470665674	0.761	0.491	0	"3"	"ADDG0X048476477.B,r1@FTSJ1"	"P"
"P:r1@AKR1C1"	0	0.778149483014476	1	0.89	0	"1"	"AKR1C1"	"P"
"P:r1@PTTG1IP"	0	0.77832694799292	0.985	0.892	0	"3"	"PTTG1IP"	"P"
"P:r1@ATL3"	0	0.779350519611851	0.798	0.538	0	"3"	"ATL3"	"P"
"P:r1@COPS8"	0	0.779459583909826	0.931	0.899	0	"0"	"COPS8"	"P"
"P:r1@CHCHD5"	0	0.780390049116458	0.908	0.665	0	"3"	"CHCHD5"	"P"
"P:r1@EWSR1"	0	0.781509822514881	0.918	0.68	0	"3"	"EWSR1"	"P"
"D:r1@ADDG21008259835.B"	0	0.782986231763892	0.926	0.867	0	"0"	"ADDG21008259835.B"	"D"
"P:r1@SUCLG1"	0	0.783522722236532	0.888	0.765	0	"2"	"SUCLG1"	"P"
"P:r1@NDUFC1"	0	0.784185550949228	0.983	0.862	0	"3"	"NDUFC1"	"P"
"P:r1@MPST"	0	0.784570281034788	0.966	0.824	0	"2"	"MPST"	"P"
"P:r1@TIMM8B"	0	0.784646088935748	0.981	0.923	0	"2"	"TIMM8B"	"P"
"P:r1@NFE2L2"	0	0.785478041685439	0.944	0.842	0	"0"	"NFE2L2"	"P"
"P:r1@NRCAM"	0	0.786721503396027	0.675	0.431	0	"1"	"NRCAM"	"P"
"P:r1@TBCB,r1@AD001527.2"	0	0.786949680182174	0.973	0.827	0	"3"	"TBCB,r1@AD001527.2"	"P"
"P:r1@BCKDK"	0	0.787784294201798	0.84	0.576	0	"3"	"BCKDK"	"P"
"P:r1@RPAIN"	0	0.788398739045866	0.848	0.671	0	"2"	"RPAIN"	"P"
"P:r1@LPP"	0	0.788794629937893	0.787	0.516	0	"3"	"LPP"	"P"
"P:r1@PRDX5"	0	0.78907218770995	0.999	0.99	0	"3"	"PRDX5"	"P"
"P:r1@IGFBP4"	0	0.789616757155355	0.999	0.993	0	"0"	"IGFBP4"	"P"
"P:r1@PLAC9"	0	0.789949022062072	0.922	0.737	0	"0"	"PLAC9"	"P"
"P:r1@PAM16"	0	0.790103835886275	0.789	0.62	0	"2"	"PAM16"	"P"
"P:r1@SFRP1"	0	0.790858763395031	0.807	0.638	0	"1"	"SFRP1"	"P"
"P:r1@HLA-B"	0	0.790867781725665	0.962	0.9	0	"0"	"HLA-B"	"P"
"P:r1@DCTN1"	0	0.791171966125932	0.784	0.518	0	"3"	"DCTN1"	"P"
"P:r1@CYP1B1"	0	0.791654631927972	0.755	0.493	0	"3"	"CYP1B1"	"P"
"P:r1@USP34"	0	0.791831287746651	0.765	0.491	0	"3"	"USP34"	"P"
"P:r1@ELOVL5"	0	0.791852996903958	0.994	0.896	0	"2"	"ELOVL5"	"P"
"P:r1@FXYD5"	0	0.792335583229011	0.995	0.956	0	"3"	"FXYD5"	"P"
"P:r1@SUB1"	0	0.795753719868533	0.992	0.96	0	"2"	"SUB1"	"P"
"P:r1@STK17A"	0	0.796302641567504	0.776	0.511	0	"3"	"STK17A"	"P"
"P:r1@UQCRH"	0	0.796944380218943	1	0.996	0	"2"	"UQCRH"	"P"
"P:r1@CD302,r1@AC009961.4"	0	0.797630453230952	0.911	0.745	0	"2"	"CD302,r1@AC009961.4"	"P"
"P:r1@SMPD1"	0	0.79881025646592	0.802	0.532	0	"3"	"SMPD1"	"P"
"P:r1@MARCKSL1"	0	0.799672474745371	0.88	0.756	0	"0"	"MARCKSL1"	"P"
"P:r1@REV3L"	0	0.800179194074444	0.906	0.77	0	"0"	"REV3L"	"P"
"P:r1@WDR41"	0	0.80148863529028	0.805	0.603	0	"2"	"WDR41"	"P"
"P:r1@ARF4"	0	0.802951559578577	1	0.977	0	"3"	"ARF4"	"P"
"P:r1@GPX3"	0	0.80389544780056	0.858	0.647	0	"1"	"GPX3"	"P"
"P:r1@GANAB"	0	0.803944013784392	0.851	0.575	0	"3"	"GANAB"	"P"
"P:r1@HDGF"	0	0.80422844266144	0.862	0.595	0	"3"	"HDGF"	"P"
"P:r1@AFG3L2"	0	0.804294157448579	0.792	0.619	0	"2"	"AFG3L2"	"P"
"P:r1@SNHG8,r1@SNORA24"	0	0.804965524668754	0.986	0.974	0	"4"	"SNHG8,r1@SNORA24"	"P"
"P:r1@MAN1B1"	0	0.805120229718336	0.739	0.466	0	"3"	"MAN1B1"	"P"
"P:r1@COX20"	0	0.806057587063311	0.881	0.674	0	"3"	"COX20"	"P"
"P:r1@WSB1"	0	0.807212835939447	0.846	0.579	0	"3"	"WSB1"	"P"
"P:r1@PFKL"	0	0.807263504969767	0.949	0.745	0	"3"	"PFKL"	"P"
"P:r1@AKR1C3"	0	0.80728933144459	0.993	0.894	0	"1"	"AKR1C3"	"P"
"P:r1@CYP51A1"	0	0.807481086665909	0.942	0.822	0	"2"	"CYP51A1"	"P"
"P:r1@EMC10"	0	0.808798751559227	0.745	0.484	0	"3"	"EMC10"	"P"
"P:r1@EIF4G1"	0	0.808989834386415	0.925	0.725	0	"3"	"EIF4G1"	"P"
"P:r1@PLPP3"	0	0.809276183682533	0.936	0.742	0	"3"	"PLPP3"	"P"
"D:r1@ADDG21008442539.B"	0	0.811527335710414	0.975	0.956	0	"0"	"ADDG21008442539.B"	"D"
"P:r1@OPTN"	0	0.811777455424802	0.949	0.773	0	"3"	"OPTN"	"P"
"P:r1@ALDH1A3"	0	0.811865816692884	0.847	0.707	0	"1"	"ALDH1A3"	"P"
"P:r1@MAP1A"	0	0.8124642051295	0.83	0.582	0	"3"	"MAP1A"	"P"
"P:r1@FBLN5"	0	0.81478229638778	0.708	0.411	0	"0"	"FBLN5"	"P"
"P:r1@GNB1"	0	0.815295159718152	0.948	0.767	0	"3"	"GNB1"	"P"
"P:r1@PGD"	0	0.816384840093776	0.998	0.961	0	"1"	"PGD"	"P"
"D:r2@ADDG03112640541.R"	0	0.816855245579482	0.95	0.745	0	"3"	"ADDG03112640541.R"	"D"
"P:r1@ISOC2"	0	0.817135513801561	0.893	0.738	0	"2"	"ISOC2"	"P"
"P:r1@MFAP4"	0	0.817915027211389	0.936	0.804	0	"3"	"MFAP4"	"P"
"P:r1@TENT5A"	0	0.817973885494434	0.735	0.428	0	"3"	"TENT5A"	"P"
"P:r1@CCDC50"	0	0.820706367960223	0.859	0.676	0	"2"	"CCDC50"	"P"
"P:r1@PPP1R15A"	0	0.821047909041014	0.812	0.504	0	"3"	"PPP1R15A"	"P"
"P:r1@COMT"	0	0.821058757977019	0.941	0.747	0	"3"	"COMT"	"P"
"P:r1@BCL7C"	0	0.822025571572742	0.877	0.616	0	"3"	"BCL7C"	"P"
"P:r2@CIDEC"	0	0.822025594431214	0.916	0.585	0	"1"	"CIDEC"	"P"
"P:r1@ADH1B"	0	0.822428142797483	0.869	0.514	0	"2"	"ADH1B"	"P"
"P:r1@LAMP1"	0	0.825262285542131	0.994	0.885	0	"3"	"LAMP1"	"P"
"P:r1@TUSC3"	0	0.82528500873058	0.933	0.697	0	"3"	"TUSC3"	"P"
"P:r1@CYFIP1"	0	0.826005129054136	0.73	0.452	0	"3"	"CYFIP1"	"P"
"P:r1@PFN2"	0	0.82664286333175	0.932	0.718	0	"3"	"PFN2"	"P"
"P:r1@LUM"	0	0.826836884585753	0.966	0.809	0	"0"	"LUM"	"P"
"P:r1@SDC2"	0	0.827215166089279	0.836	0.663	0	"2"	"SDC2"	"P"
"P:r1@PLPP1"	0	0.827299946034113	0.95	0.863	0	"0"	"PLPP1"	"P"
"P:r1@CYB5A"	0	0.828559627011762	1	0.963	0	"1"	"CYB5A"	"P"
"P:r1@MZT2A"	0	0.829694549548733	0.95	0.744	0	"3"	"MZT2A"	"P"
"P:r1@MYDGF"	0	0.82985278836019	0.992	0.979	0	"4"	"MYDGF"	"P"
"P:r1@GNL1"	0	0.829950218544425	0.69	0.398	0	"3"	"GNL1"	"P"
"P:r1@ZFP36L2"	0	0.830535968318628	0.888	0.741	0	"0"	"ZFP36L2"	"P"
"P:r1@IMPAD1"	0	0.830919307463687	0.857	0.704	0	"2"	"IMPAD1"	"P"
"P:r1@JDP2"	0	0.83135972142187	0.924	0.604	0	"3"	"JDP2"	"P"
"P:r1@CACYBP"	0	0.831586281331202	0.925	0.803	0	"2"	"CACYBP"	"P"
"D:r2@ADDG17001777444.B"	0	0.831664991510648	0.799	0.557	0	"2"	"ADDG17001777444.B"	"D"
"P:r1@PTRHD1"	0	0.832134933661705	0.873	0.609	0	"3"	"PTRHD1"	"P"
"P:r1@HYPK"	0	0.833015139196381	0.978	0.899	0	"2"	"HYPK"	"P"
"P:r1@UFC1"	0	0.835031480202449	0.959	0.746	0	"3"	"UFC1"	"P"
"P:r1@GPX7"	0	0.835988016799833	0.84	0.585	0	"3"	"GPX7"	"P"
"D:r1@ADDG0X038149522.F"	0	0.836930916285591	0.728	0.523	0	"1"	"ADDG0X038149522.F"	"D"
"P:r1@DDAH2"	0	0.837212743550392	0.893	0.666	0	"3"	"DDAH2"	"P"
"P:r1@SNHG6"	0	0.837284586938958	0.986	0.966	0	"4"	"SNHG6"	"P"
"P:r1@LAMB1"	0	0.837376322169921	0.836	0.699	0	"0"	"LAMB1"	"P"
"P:r1@YIF1B"	0	0.837450743760182	0.89	0.669	0	"3"	"YIF1B"	"P"
"P:r1@MGST3"	0	0.8378676191619	1	0.993	0	"2"	"MGST3"	"P"
"P:r1@MBOAT7"	0	0.838872650891437	0.766	0.496	0	"3"	"MBOAT7"	"P"
"P:r1@FYN"	0	0.839873608341976	0.817	0.605	0	"0"	"FYN"	"P"
"P:r1@OS9"	0	0.840782822974677	0.951	0.887	0	"4"	"OS9"	"P"
"P:r1@TGFBI"	0	0.842115777991636	0.957	0.826	0	"0"	"TGFBI"	"P"
"P:r1@CD2BP2"	0	0.843175925563706	0.71	0.42	0	"3"	"CD2BP2"	"P"
"P:r1@CCN5"	0	0.843278255949542	0.487	0.227	0	"3"	"CCN5"	"P"
"D:r1@ADDG21008260936.B"	0	0.844112769440972	0.968	0.946	0	"0"	"ADDG21008260936.B"	"D"
"P:r1@NQO2"	0	0.844189641135692	0.875	0.747	0	"2"	"NQO2"	"P"
"P:r1@GLT8D1"	0	0.844286727322354	0.856	0.568	0	"3"	"GLT8D1"	"P"
"P:r1@MRPL34"	0	0.844853448690196	0.956	0.835	0	"2"	"MRPL34"	"P"
"P:r1@PPP1CA"	0	0.845997958785105	0.956	0.765	0	"3"	"PPP1CA"	"P"
"P:r1@GDF15,r1@MIR3189"	0	0.846128421041659	0.557	0.247	0	"3"	"GDF15,r1@MIR3189"	"P"
"P:r1@RBCK1"	0	0.8477626810486	0.917	0.675	0	"3"	"RBCK1"	"P"
"P:r1@ATP5MC3"	0	0.848895117625827	1	0.995	0	"2"	"ATP5MC3"	"P"
"P:r1@LIMA1"	0	0.849220963831312	0.978	0.843	0	"3"	"LIMA1"	"P"
"P:r1@ARID5B"	0	0.849516753163437	0.933	0.725	0	"3"	"ARID5B"	"P"
"P:r1@GSTO1"	0	0.849729660244162	0.898	0.639	0	"3"	"GSTO1"	"P"
"P:r1@PKN1"	0	0.854632888434482	0.743	0.462	0	"3"	"PKN1"	"P"
"P:r1@CHCHD3"	0	0.854727271278282	0.76	0.595	0	"2"	"CHCHD3"	"P"
"P:r1@DLD"	0	0.854798965209219	0.806	0.624	0	"2"	"DLD"	"P"
"P:r1@TLE1"	0	0.855041458036742	0.692	0.465	0	"2"	"TLE1"	"P"
"P:r1@TMEM9"	0	0.855142264588586	0.79	0.481	0	"3"	"TMEM9"	"P"
"P:r1@MAP4K5"	0	0.855189452912476	0.751	0.463	0	"3"	"MAP4K5"	"P"
"P:r1@ARF5"	0	0.856092468444176	0.967	0.785	0	"3"	"ARF5"	"P"
"P:r1@MDFIC"	0	0.856169235349291	0.878	0.708	0	"2"	"MDFIC"	"P"
"P:r1@IFI16"	0	0.856224675665032	0.823	0.525	0	"3"	"IFI16"	"P"
"P:r1@RBM4"	0	0.856387873380328	0.88	0.61	0	"3"	"RBM4"	"P"
"P:r1@S100A11"	0	0.85642039360088	1	1	0	"3"	"S100A11"	"P"
"P:r1@AARS"	0	0.856853593555414	0.845	0.555	0	"3"	"AARS"	"P"
"P:r1@PLAC9P1"	0	0.857589190985941	0.782	0.543	0	"0"	"PLAC9P1"	"P"
"P:r1@MGLL"	0	0.857793483127484	0.708	0.479	0	"1"	"MGLL"	"P"
"P:r1@AC139530.2,r1@MRPL12"	0	0.857897859727475	0.923	0.778	0	"2"	"AC139530.2,r1@MRPL12"	"P"
"P:r1@YWHAG"	0	0.859697023037649	0.88	0.71	0	"2"	"YWHAG"	"P"
"P:r1@ACADVL"	0	0.86001239442568	0.991	0.944	0	"2"	"ACADVL"	"P"
"P:r1@CTSA"	0	0.860108132240978	0.993	0.889	0	"3"	"CTSA"	"P"
"P:r1@MRC2"	0	0.860310525501012	0.728	0.514	0	"0"	"MRC2"	"P"
"P:r1@TNIP1"	0	0.861032188246795	0.678	0.391	0	"3"	"TNIP1"	"P"
"P:r1@PCBP2"	0	0.861722863450923	0.844	0.555	0	"3"	"PCBP2"	"P"
"P:r1@P3H1"	0	0.862228778512084	0.915	0.679	0	"3"	"P3H1"	"P"
"P:r1@EDNRB"	0	0.862927644098794	0.688	0.478	0	"0"	"EDNRB"	"P"
"P:r1@SERF1A"	0	0.865225352565557	0.721	0.426	0	"3"	"SERF1A"	"P"
"P:r1@CTSF"	0	0.866856975888463	0.732	0.55	0	"0"	"CTSF"	"P"
"P:r1@ADDG0X047581818.F,r1@ADDG0X047583314.F,r1@TIMP1"	0	0.867382785440835	1	0.994	0	"0"	"ADDG0X047581818.F,r1@ADDG0X047583314.F,r1@TIMP1"	"P"
"P:r1@PDXK"	0	0.86742381831567	0.827	0.549	0	"3"	"PDXK"	"P"
"P:r1@SPRY1"	0	0.869031931482591	0.645	0.391	0	"1"	"SPRY1"	"P"
"P:r1@RPN1"	0	0.870301127742733	0.979	0.935	0	"4"	"RPN1"	"P"
"P:r1@HSPD1"	0	0.870396892679908	0.999	0.985	0	"2"	"HSPD1"	"P"
"P:r1@AKR1C2"	0	0.87054483099765	1	0.847	0	"1"	"AKR1C2"	"P"
"P:r1@AKR1C2"	0	0.870826245397689	1	0.854	0	"2"	"AKR1C2"	"P"
"P:r1@NT5C"	0	0.871048693194607	0.792	0.502	0	"3"	"NT5C"	"P"
"P:r1@NDUFV3"	0	0.871492978905655	0.93	0.794	0	"2"	"NDUFV3"	"P"
"P:r1@AP1S1"	0	0.871844340193145	0.908	0.676	0	"3"	"AP1S1"	"P"
"P:r1@CHRAC1"	0	0.872058738310201	0.672	0.393	0	"3"	"CHRAC1"	"P"
"P:r1@DDOST"	0	0.87280032282834	0.997	0.951	0	"3"	"DDOST"	"P"
"P:r1@AEBP1"	0	0.872996121989735	0.653	0.403	0	"0"	"AEBP1"	"P"
"P:r1@FKBP4"	0	0.873328667929524	0.856	0.66	0	"2"	"FKBP4"	"P"
"P:r1@TOB1"	0	0.87524771895979	0.775	0.553	0	"2"	"TOB1"	"P"
"P:r1@GDI1"	0	0.875346348077486	0.798	0.519	0	"3"	"GDI1"	"P"
"P:r1@PLOD2"	0	0.87580822476713	0.9	0.748	0	"3"	"PLOD2"	"P"
"P:r1@RCN3"	0	0.877488079294095	0.996	0.955	0	"3"	"RCN3"	"P"
"P:r1@YWHAZ"	0	0.878445437736833	0.989	0.894	0	"3"	"YWHAZ"	"P"
"P:r1@GNG12"	0	0.878515664891987	0.941	0.702	0	"3"	"GNG12"	"P"
"P:r1@C1S"	0	0.878695821523359	0.997	0.964	0	"0"	"C1S"	"P"
"P:r1@HOOK3"	0	0.878859378420238	0.761	0.583	0	"2"	"HOOK3"	"P"
"P:r1@RAB1B"	0	0.879518323511514	0.876	0.614	0	"3"	"RAB1B"	"P"
"P:r1@KDM5B"	0	0.881078161537336	0.829	0.549	0	"3"	"KDM5B"	"P"
"P:r1@LTBP3"	0	0.88216119334642	0.764	0.448	0	"3"	"LTBP3"	"P"
"P:r1@ADDG0X038220623.B,r1@ADDG0X038221670.R,r1@SRPX"	0	0.88409294711566	1	0.992	0	"1"	"ADDG0X038220623.B,r1@ADDG0X038221670.R,r1@SRPX"	"P"
"P:r1@MMP24OS"	0	0.8847145190655	0.993	0.913	0	"3"	"MMP24OS"	"P"
"P:r1@ANG,r1@RNASE4,r1@AL163636.2"	0	0.88473057879036	0.939	0.789	0	"4"	"ANG,r1@RNASE4,r1@AL163636.2"	"P"
"P:r1@PEBP1"	0	0.885306770464803	0.997	0.976	0	"2"	"PEBP1"	"P"
"P:r1@EPRS"	0	0.886056609070066	0.955	0.75	0	"3"	"EPRS"	"P"
"P:r1@RNPEP"	0	0.886592460330344	0.875	0.585	0	"3"	"RNPEP"	"P"
"P:r1@CYC1"	0	0.886804262341832	0.974	0.9	0	"2"	"CYC1"	"P"
"P:r1@RNF187"	0	0.887046132353948	0.89	0.639	0	"3"	"RNF187"	"P"
"P:r1@MRPL54"	0	0.88821736243042	0.907	0.648	0	"3"	"MRPL54"	"P"
"P:r1@DECR1"	0	0.889522348061743	0.982	0.9	0	"2"	"DECR1"	"P"
"P:r1@SERP1"	0	0.88952794018636	0.99	0.969	0	"4"	"SERP1"	"P"
"P:r1@ADDG0X103686527.B,r1@ADDG0X103687946.B,r1@MORF4L2"	0	0.891515613869092	0.955	0.957	0	"0"	"ADDG0X103686527.B,r1@ADDG0X103687946.B,r1@MORF4L2"	"P"
"P:r1@PGM3"	0	0.892684807942065	0.823	0.533	0	"3"	"PGM3"	"P"
"P:r1@SPTBN1"	0	0.893270389210229	0.982	0.891	0	"2"	"SPTBN1"	"P"
"P:r1@MAP4"	0	0.893838952488798	0.978	0.851	0	"3"	"MAP4"	"P"
"P:r1@ITGA5"	0	0.894441449481194	0.662	0.406	0	"0"	"ITGA5"	"P"
"P:r1@HTRA1"	0	0.8951001683649	0.993	0.943	0	"0"	"HTRA1"	"P"
"P:r1@ACTR2"	0	0.895236068337082	0.927	0.729	0	"3"	"ACTR2"	"P"
"P:r1@TRAF7"	0	0.896361017450203	0.831	0.536	0	"3"	"TRAF7"	"P"
"P:r1@TMED2"	0	0.89705925696456	0.974	0.942	0	"4"	"TMED2"	"P"
"P:r1@NUPR1"	0	0.89787678454907	0.991	0.919	0	"3"	"NUPR1"	"P"
"P:r1@AP3S1"	0	0.898524105961626	0.987	0.95	0	"2"	"AP3S1"	"P"
"P:r1@ST6GALNAC4"	0	0.899325988546247	0.892	0.705	0	"2"	"ST6GALNAC4"	"P"
"P:r1@SEPTIN11"	0	0.900104288550689	0.989	0.928	0	"3"	"SEPTIN11"	"P"
"P:r1@FNDC3B"	0	0.900710464522362	0.897	0.633	0	"3"	"FNDC3B"	"P"
"P:r1@CSAD"	0	0.900862062242279	0.961	0.707	0	"1"	"CSAD"	"P"
"P:r1@SHFL"	0	0.901068679384325	0.618	0.335	0	"3"	"SHFL"	"P"
"P:r1@IFT43"	0	0.901142785842362	0.805	0.494	0	"3"	"IFT43"	"P"
"P:r1@DPYSL2"	0	0.901214555884502	0.73	0.512	0	"0"	"DPYSL2"	"P"
"P:r1@PNRC1"	0	0.902488031997714	0.994	0.964	0	"0"	"PNRC1"	"P"
"P:r2@GSN"	0	0.902853369058255	0.926	0.672	0	"3"	"GSN"	"P"
"P:r1@RBMS1,r1@MIR4785"	0	0.903549253891281	0.785	0.563	0	"0"	"RBMS1,r1@MIR4785"	"P"
"P:r1@DAP"	0	0.904224024115092	0.858	0.576	0	"3"	"DAP"	"P"
"P:r1@RASD1"	0	0.905962930363831	0.994	0.733	0	"1"	"RASD1"	"P"
"P:r1@FHL1"	0	0.906936329402426	0.838	0.638	0	"2"	"FHL1"	"P"
"P:r1@MICU1"	0	0.907158408702687	0.721	0.432	0	"3"	"MICU1"	"P"
"P:r1@IARS"	0	0.907423740072074	0.932	0.693	0	"3"	"IARS"	"P"
"P:r1@SND1"	0	0.907694833942641	0.774	0.482	0	"3"	"SND1"	"P"
"P:r1@P3H4"	0	0.908942204967042	0.735	0.439	0	"3"	"P3H4"	"P"
"P:r1@PLAC9P1"	0	0.909457758485542	0.839	0.56	0	"3"	"PLAC9P1"	"P"
"P:r1@SMARCB1"	0	0.909524217917764	0.794	0.494	0	"3"	"SMARCB1"	"P"
"P:r1@PDK4"	0	0.909756319142286	0.956	0.646	0	"1"	"PDK4"	"P"
"P:r1@MYL12B"	0	0.912939176501948	0.998	0.988	0	"3"	"MYL12B"	"P"
"P:r1@HM13"	0	0.913438665589211	0.979	0.965	0	"4"	"HM13"	"P"
"P:r1@FADS2"	0	0.913468494768986	0.937	0.727	0	"1"	"FADS2"	"P"
"P:r1@ARPC4,r1@ARPC4-TTLL3"	0	0.913700220828021	0.938	0.736	0	"3"	"ARPC4,r1@ARPC4-TTLL3"	"P"
"P:r1@SNX7"	0	0.914521872873968	0.729	0.417	0	"3"	"SNX7"	"P"
"P:r1@CCND1"	0	0.916031223663156	0.732	0.447	0	"3"	"CCND1"	"P"
"P:r1@ALKBH5"	0	0.918445210434471	0.775	0.475	0	"3"	"ALKBH5"	"P"
"P:r1@MSMO1"	0	0.919962538999702	0.803	0.553	0	"2"	"MSMO1"	"P"
"P:r1@TST"	0	0.921529030806397	0.866	0.642	0	"2"	"TST"	"P"
"P:r1@PRDX6"	0	0.921566068112158	1	0.998	0	"2"	"PRDX6"	"P"
"P:r1@LGALS1"	0	0.921883892137282	1	1	0	"3"	"LGALS1"	"P"
